"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
37740.5,28254.6,43.6921,384.997,195.303,15.5103
39335.1,21359.6,47.7308,259.056,133.156,15.5132
63332,54189.4,123.356,603.767,218.761,15.5163
84960.7,40520.3,44.9347,605.19,267.618,15.5205
27294.6,28610.3,43.8474,357.163,148.855,15.5298
58682.9,31039.8,64.2703,265.629,214.917,15.536
72796.6,33896,48.145,405.242,207.648,15.5364
42310.3,35505.5,42.4494,417.426,199.159,15.5412
40268.7,17205.7,25.8817,356.977,119.444,15.552
16208.5,16788,53.7373,277.175,140.722,15.5557
31716.5,22807.5,67.6912,287.817,175.917,15.5656
38479,31665.3,76.3093,325.566,132.507,15.5661
46903.6,32763.9,195.681,662.05,246.107,15.587
85050.7,45548.3,62.4823,495.844,305.934,15.5973
50606.1,28880.9,54.2033,371.005,158.343,15.6043
40768.5,28643.6,35.0972,461.628,168.678,15.632
19860.3,12380.2,38.4626,231.105,81.6913,15.6368
94643.6,63931.6,112.396,668.79,414.821,15.6539
31126.3,14413,84.3524,342.789,91.2824,15.6606
76688.2,42364.8,69.9364,433.569,242.562,15.6806
66598.2,55467.6,280.536,497.358,275.596,15.6828
68594.8,38971.5,28.4185,383.327,279.687,15.6889
27088,13482,59.211,275.347,105.341,15.704
43481.6,21664.7,52.7017,256.021,194.303,15.7111
42177.7,38343.5,121.337,690.822,204.796,15.7188
68849.5,49646.9,95.4275,467.477,264.862,15.7237
28211.1,32599.4,44.883,460.164,170.542,15.7248
31284.4,23261,35.3561,439.633,108.671,15.7374
108509,62230.6,175.075,703.537,387.984,15.7455
46580.8,36254.7,28.6256,304.904,228.292,15.7499
58630,29174.7,21.8955,460.042,219.331,15.752
68745.3,46775.4,102.374,582.243,249.437,15.7712
38275,28877.8,36.1327,329.502,149.934,15.7787
16025.1,17393.4,26.503,179.157,191.659,15.8008
78482.7,53923.7,85.878,564.216,338.225,15.8057
37780.4,36247.3,66.7724,416.074,4203.79,15.8081
45830.9,25497.4,80.6888,456.87,184.508,15.809
40340.9,20284,115.328,359.586,129.839,15.8092
65513.6,43594.8,57.6727,423.57,240.079,15.8178
62923.2,47753,68.0995,351.07,253.969,15.8207
40891.5,29050.8,71.3137,402.592,159.133,15.8237
98489.8,51597,95.5798,588.733,304.951,15.826
76481.6,39004.6,94.6155,609.045,249.012,15.8329
115833,72170,114.924,471.982,368.128,15.841
69968.3,41123.9,69.6303,394.696,329.276,15.8428
51595.5,28621.2,52.5981,594.978,236.247,15.8575
48491.2,36452.5,73.5573,541.085,178.281,15.8731
91991.1,74233.4,83.335,780.452,440.717,15.874
82323,44151.3,74.3728,570.372,274.255,15.8782
53682.4,23814.9,56.2746,328.753,193.66,15.8821
45096.1,24354.7,90.4012,403.639,140.506,15.8915
43376.5,29599.7,52.1321,521.046,171.976,15.9161
43352.7,14657.5,47.8344,472.713,91.1373,15.9244
37613,18546.8,54.6176,399.386,142.666,15.9283
67678.1,43612.8,59.7223,508.309,233.265,15.929
128842,58365.2,126.785,570.491,539.425,15.9314
70538,56762.4,80.0271,708.508,249.508,15.9406
36190.9,19297.5,28.4185,372.554,102.01,15.9409
55073.8,37746.8,68.3036,570.312,201.728,15.945
94457,63667.6,87.9114,617.158,418.064,15.9556
89833.5,52472.1,76.1564,575.684,383.338,15.9635
49522.9,29749.3,55.6532,408.383,245.894,15.9694
28632.7,14010.2,17.8576,292.974,81.25,15.9734
44597.2,29777.2,67.6912,488.145,186.44,15.9759
91243.2,77883.1,1009.45,765.728,622.403,15.9782
43067.7,23806,43.1743,313.241,108.671,15.9858
70947.5,42399.7,21.2225,381.471,278.206,15.9927
72103,31170.7,67.487,456.32,256.447,16.0002
74200.2,48813.3,95.2753,526.469,323.676,16.0065
98869.9,55155.1,362.149,456.015,340.53,16.0101
106879,56551.6,80.1289,703.413,343.603,16.0215
35115.7,20511,48.2486,416.012,115.397,16.0319
68329.2,38919.7,59.7223,535.736,255.526,16.049
77597.2,32730.7,56.6371,496.692,229.997,16.0538
65752.1,27923.1,106.274,386.975,226.87,16.0671
74988.6,33064.2,54.3587,354.988,281.308,16.0688
99770.3,87567.7,88.5721,760.26,504.708,16.0707
82711.3,60453.3,74.067,804.433,337.037,16.071
111722,59892.4,102.526,605.902,407.017,16.0918
85600.1,39615.8,49.2324,285.552,236.673,16.1359
86527.5,50018.9,111.739,645.248,413.992,16.144
44140.4,30065.7,42.8118,324.566,193.374,16.145
82059.2,45355.8,55.705,438.899,224.382,16.1541
36791.9,32915.5,59.0065,407.89,220.54,16.1644
83160.8,42105,80.4852,496.086,335.779,16.168
80530.7,53394.6,77.6847,793.499,321.224,16.171
59141.7,27956.5,84.3524,560.388,217.694,16.1736
58613.5,37084.8,99.4346,533.151,241.782,16.1845
91383.2,89221.1,70.1405,349.701,387.984,16.1852
70753.7,48414.3,63.5041,502.806,323.816,16.1926
75270.1,48922.4,70.6506,477.396,257.437,16.2024
93617.1,77442.8,95.326,516.462,421.098,16.229
89337.3,69418.5,117.652,779.396,328.996,16.2331
118716,87269.1,116.591,651.541,420.409,16.2368
103992,74405.4,90.7568,527.674,442.229,16.2476
29634.5,24367.9,32.8192,511.934,157.984,16.2585
27882.3,22352.6,42.1905,352.376,181.216,16.2666
25525.8,29565.5,46.0739,313.992,141.082,16.2886
45838.1,27392.1,29.2468,268.47,186.082,16.2962
64467.3,45523,81.6559,499.236,272.208,16.2971
57771,40889.4,60.8469,415.705,304.529,16.3031
89402.8,59193.9,81.3505,382.461,339.343,16.3046
67666.2,32254,54.7211,547.927,239.866,16.3186
71047.8,32449,32.405,405.303,169.969,16.3212
45758.3,42234.9,58.8531,584.923,246.957,16.325
66095.5,38712.4,75.3921,578.666,267.618,16.3474
69964.1,54171.7,53.0124,260.384,265.004,16.3484
89860.1,53929.4,73.8631,595.572,351.068,16.3516
79497.7,38830.9,49.5949,431.73,259.206,16.3557
36675.4,29331.7,53.0641,474.599,125.654,16.3599
30106.3,21703.8,49.6466,271.499,171.833,16.3681
119742,66174.9,74.7806,590.161,405.566,16.3741
87703.1,37562.4,89.2835,489.964,278.981,16.3754
70447.7,31535.9,54.0998,505.407,206.936,16.3758
110912,55877.5,93.7019,701.363,406.74,16.3791
28775.9,17933.5,29.8681,244.368,80.2939,16.3896
98883.4,45882,70.1405,448.136,302.562,16.3985
54581,45271.9,54.2551,313.867,266.841,16.4044
76175.8,32098.2,107.641,487.113,248.162,16.4079
96925.9,40261.8,52.9088,377.386,255.314,16.4107
55085.9,34077.8,96.2394,500.022,180.93,16.4161
99990.5,74054.6,310827,13757.4,450.811,16.4211
103545,83598.3,144.695,1554.26,519.108,16.425
41843.7,38933.5,71.1097,436.878,241.569,16.4419
46986.8,18469.5,81.8085,466.442,129.694,16.4443
27248.5,22646.1,61.4091,392.042,95.9961,16.4511
67946.6,39110.1,93.6004,534.113,292.437,16.4826
115623,67220.4,95.3768,573.118,296.658,16.491
79988.1,54335.9,65.8023,741.746,343.742,16.4922
49723.5,30243.2,59.2621,480.434,195.874,16.4987
112882,49234.7,84.8101,646.19,347.371,16.505
82802.2,48196.5,67.1297,446.058,371.187,16.5129
53879.1,33729.8,55.9121,501.112,251.845,16.5298
26305.2,29429.8,38.825,313.867,202.87,16.5661
48870.6,42006.8,40.0159,434.979,185.367,16.5708
52951.5,32289.1,112.194,627.799,214.703,16.5874
98705.2,39631.6,57.5691,470.096,318.982,16.605
88863.2,41680.8,60.9491,208.123,291.733,16.6129
114675,57584.2,73.3533,794.12,389.162,16.6144
65181.9,46123.1,68.916,466.747,333.682,16.6316
120896,54866.2,198.908,859.354,607.252,16.6336
42490.4,20168.9,62.4312,278.12,138.057,16.6366
93219.3,46742.3,87.454,523.698,328.856,16.6491
91210,44846.4,93.6004,629.511,381.881,16.6555
116460,55514.8,145.699,1026.54,517.954,16.6619
75716.6,40779.9,98.3191,848.234,307.97,16.6663
59133.1,53817.4,97.1018,481.346,236.602,16.6675
61604.3,31550.2,42.3976,405.858,264.579,16.6693
117669,55067.9,100.296,726.276,313.023,16.6718
27720.1,18567.5,24.2251,146.956,58.3785,16.6751
108768,45700.3,63.453,559.251,317.721,16.6774
67079.2,30718.1,43.1225,393.709,175.129,16.6861
64409.9,32006.4,41.5174,450.642,212.78,16.6883
54909.8,36023.1,38.6179,448.442,242.703,16.6915
45262,29352.4,84.0472,323.503,195.731,16.7022
66391.3,44133.5,79.3143,592.421,317.23,16.7191
52748.2,33311.1,94.2603,388.829,203.441,16.7253
126287,75680.2,82.0121,495.602,453.418,16.7383
119527,87019.1,86.844,649.601,389.37,16.7501
33887.8,25055.6,58.1883,458.151,101.721,16.7657
37287.9,20677.7,46.0221,367.78,133.805,16.7829
38138,39710.7,86.7423,1836.38,232.91,16.7915
40180.2,19529.8,101.513,324.754,149.214,16.7927
64818.5,32753.3,358.036,632.934,176.705,16.8075
35935,23106.4,38.5144,254.882,134.526,16.8187
104075,68243.9,122.145,730.19,452.595,16.8225
89974,38977,57.9326,440.123,253.049,16.828
79196.6,41381,68.4567,366.353,234.046,16.8424
92678.1,35409.9,41.0514,397.042,248.728,16.8436
85117.5,44579.8,41.155,478.186,278.629,16.8466
64273.9,39566.8,48.0932,511.572,263.236,16.8475
62884.5,36412.5,303.375,379.553,225.022,16.8512
73248.5,43150.5,95.7827,651.306,355.877,16.8671
64595.5,51958.7,478.987,716.522,362.562,16.8766
84668.6,51460.6,44.0545,466.807,299.611,16.8882
37331.3,22297.5,51.1483,357.785,151.516,16.8947
89391.6,50920.7,53.2195,358.033,333.123,16.8956
51824.1,36625.1,52.857,400.249,244.76,16.8963
58934.9,33014.7,54.7729,706.768,242.136,16.8994
73591,43034.7,53.7373,402.53,354.902,16.9006
75259.2,49390.9,63.7084,324.441,266.064,16.9015
104024,61619.3,74.067,481.71,301.438,16.9064
27441.4,19637.6,37.0129,403.578,75.8813,16.91
69306.1,34685.6,84.6575,444.345,230.139,16.9116
82516.6,41926.2,61.7158,290.585,179.785,16.9285
70512.4,48627.1,109.109,651.952,334.451,16.9344
21703.1,13751.3,31.7837,229.961,91.6451,16.9389
83845.1,65284.3,71.3137,461.567,365.624,16.9455
126384,70543,85.9797,736.962,432.533,16.9456
43802.6,25966.5,9147.61,276.671,164.373,16.958
87974.2,54087.5,70.2936,380.11,280.11,16.9686
35991.3,65240.9,91.9249,528.216,381.257,16.9776
60623.4,32738.6,54.0998,428.112,228.789,16.9903
76380,30461.3,70.4976,582.302,192.088,16.9953
96588.2,44698.4,64.7299,475.085,339.832,17.0068
30865.4,15414.9,62.4823,353.06,135.967,17.0396
28895,31895.2,49.9055,474.112,152.019,17.0426
47701.2,22557.7,29.9199,445.507,90.2667,17.0574
38670.7,27916.7,54.1515,439.266,198.588,17.0783
52675.9,36614.8,55.3943,300.198,224.026,17.0923
27682.2,24243.2,65.2917,468.878,134.237,17.0952
58443.8,39177.5,51.7696,320.314,208.647,17.099
43070,26458.5,829.892,427.069,168.176,17.1011
46130.5,29906.2,66.7724,337.428,206.222,17.103
104500,59987.4,49.4913,526.59,333.682,17.1057
38246,24192.8,46.281,298.691,147.344,17.1088
42976.4,31812,48.2486,594.383,210.428,17.1126
48555.7,42559,69.2222,684.345,248.091,17.1248
55941.8,35220.7,85.6746,459.371,206.008,17.1353
71779.5,46358.6,103.692,451.863,353.368,17.1366
108755,84033.2,67.8954,441.164,417.029,17.1412
40419.5,17476.5,40.9996,298.503,132.723,17.1457
27184.3,16250.4,24.3286,307.789,125.726,17.1495
47139.8,28459.7,67.6402,585.34,135.895,17.1565
38925.1,18177.9,59.0576,331.063,96.7935,17.1838
43566.7,32829.9,46.1774,427.253,186.583,17.1845
66311.3,56031,65.9555,727.643,239.795,17.1888
51889.3,34851,92.7373,324.316,182.004,17.1901
43834.4,24754,47.6272,253.679,171.402,17.2174
86504.8,53246.1,98.8262,402.099,370.214,17.2514
72453.1,43240.5,50.4233,476.119,263.236,17.2617
56685.3,27583.5,74.3728,440.245,169.682,17.2638
40342,20975.7,31.1624,329.127,137.192,17.2702
67862.6,48496,82.0121,427.314,264.65,17.2804
91166,45044.4,100.803,592.6,303.967,17.2842
93563.3,54156.8,80.1289,438.837,282.929,17.2908
87539.1,62587.2,100.803,660.525,346.464,17.3008
97699.5,50154.8,56.2228,446.73,291.803,17.3101
104144,41468.3,58.6485,291.214,372.16,17.3214
70978,60795.9,111.385,641.363,327.876,17.3263
53612.9,46134.6,42.7601,379.058,261.893,17.3293
95471.4,41955.4,69.6814,495.541,294.125,17.3363
46793.4,23561.3,39.291,310.046,183.864,17.3415
74025.1,30148.5,52.857,728.575,306.145,17.3621
55999.7,45430.6,41.2585,381.842,191.802,17.3689
61339.9,37311.9,54.048,436.878,185.009,17.3824
96650.3,55759.3,101.209,623.959,381.326,17.3988
70669,45337.6,90.0456,429.768,272.632,17.3997
87970,36894.3,85.7255,451.863,281.449,17.4147
34520.7,20726,43.5367,346.277,150.078,17.4279
80184,45632.9,61.9202,786.727,261.045,17.4286
35414.3,32107.8,34.5795,415.213,175.057,17.4316
83175.3,51518.6,93.4989,364.181,328.016,17.4462
76779.1,30963.2,42.3458,495.359,232.484,17.47
82225,35704.4,54.4622,497.116,239.511,17.4731
85741.6,59785.4,85.5221,524.963,352.462,17.4772
66148.9,42408.5,81.9612,401.236,237.028,17.4833
51079.2,19447.4,55.4979,352.065,127.747,17.4853
22001.6,17388.6,25.2605,169.791,68.6741,17.4914
65564.3,36361.6,72.6396,208.633,221.608,17.4992
88921.1,71971.5,57.4656,433.017,319.263,17.5097
77952.7,46193.5,58.444,334.621,261.893,17.5211
72688.6,48569.2,74.5257,450.764,279.475,17.5225
26544.5,25427.1,15.2176,307.977,105.269,17.5252
55218.6,24565.5,82.928,443.672,205.224,17.5413
79531,49361.9,87.5556,521.528,287.72,17.559
62291.4,23840.5,48.0932,363.436,216.554,17.5634
70877.8,33807.7,56.3781,259.878,179.498,17.5725
32587.2,17157.9,53.0124,331.25,108.96,17.6019
70162.3,45307.4,86.4373,750.817,320.033,17.6129
61161.8,28344.4,66.4661,167.672,225.164,17.6166
66117.1,36160.8,80.4343,282.089,233.549,17.6228
64673.5,25987.3,40.1194,355.236,199.659,17.644
43262.5,27970.7,78.9069,385.739,243.058,17.646
43289.5,27243.5,22.4649,397.659,182.362,17.6521
39459.3,34469.2,82.6736,281.207,163.297,17.6614
85614.1,54993.2,91.3662,413.245,323.606,17.6665
86601.1,59782.4,57.1031,455.588,384.933,17.6683
96617.1,40524.1,419.547,613.607,316.879,17.6721
79348.2,57812.1,83.6402,366.601,331.654,17.6751
86463.1,24091.7,64.9853,309.481,223.173,17.6752
60000.4,35074.6,49.0253,505.589,224.524,17.6796
47850,31737,67.3849,410.291,194.803,17.6857
33490.3,26547.2,103.641,450.642,216.554,17.6874
75364.5,35714,79.9762,339.548,286.311,17.7168
79637.9,46972.1,75.1883,526.65,315.127,17.721
74750.8,43251.6,27.6419,258.867,240.859,17.7411
68995.1,35485.4,30.4376,416.197,196.588,17.7614
78476.3,37342.8,64.5767,360.891,288.706,17.7881
40404.7,48221.2,73.3533,227.037,308.04,17.7923
60511.8,33248.2,354.11,568.52,264.862,17.8028
50278.5,25497.6,49.336,348.829,139.714,17.8086
89369.5,61835.3,93.245,667.267,350.231,17.8198
34492.9,21416.7,65.7002,244.495,152.882,17.8207
64348,36172.7,51.925,484.989,272.702,17.8242
50588.8,71923.6,67.1297,441.408,375.008,17.8273
35024.2,15792.7,38.8768,305.469,122.405,17.8283
69438.6,30038.2,65.9555,564.037,232.058,17.8306
45978.1,36086.6,79.0088,344.658,188.657,17.8349
42365.7,23612.4,37.3753,383.203,134.886,17.8408
78722.9,45124,69.8854,521.468,285.748,17.8421
36478.4,20822.1,43.3296,347.709,141.874,17.8462
115526,66781.6,54.3069,600.918,393.111,17.8464
48925.4,21051.5,52.2874,421.85,134.454,17.8473
87795.8,43542.8,93.0419,568.46,292.788,17.8491
123300,91487.8,174.576,881.161,598.825,17.8569
74617.4,36900.1,53.5302,390.868,238.305,17.8639
117442,51013.2,79.7725,678.503,334.032,17.871
75986.5,47084.6,43.8474,744.107,247.524,17.8958
55143.1,36988.9,62.3801,623.545,202.442,17.9132
42666.3,27375.3,67.9974,435.04,191.373,17.9134
69282,39006,62.5844,352.314,237.667,17.9204
82151.7,58626.7,157.482,796.232,323.396,17.9303
84902.8,63953.9,111.992,774.55,391.934,17.9363
36778.9,27259.6,53.5302,287.817,176.49,17.9425
55927.9,27551.7,57.728,481.831,168.965,17.9546
55198.3,44537.8,65.3938,535.676,224.097,17.9587
51045,23460.6,62.9421,357.847,134.67,17.9837
66068.1,43588.2,50.4233,428.48,278.981,17.9888
58548.6,42830.7,118.106,684.228,302.141,17.9892
110395,80669.2,75.6979,489.297,371.604,17.9969
64714.5,47396,41.5174,218.829,250.783,18.0032
57285.9,25778.3,52.5463,419.577,179.283,18.0038
59746.1,33083.9,49.1288,379.553,254.748,18.0091
27823.7,23547.5,60.7958,277.049,159.779,18.0146
59475,29353.1,4526.7,505.468,217.053,18.0387
59692.1,29460.4,57.9326,586.233,204.511,18.0392
55216.9,30136.3,35.2008,261.585,206.365,18.0423
81411,29382.4,31.8355,449.114,242.136,18.0449
80055.5,58052,111.891,918.19,318.912,18.046
123296,60993.1,75.7488,448.564,366.25,18.0483
81292.8,41072.5,62.1757,353.495,309.163,18.0913
85097.9,45573.8,59.4667,343.1,334.172,18.0926
68843.7,28987.9,52.6499,56.5156,218.832,18.1018
68125.3,25315.4,34.9419,307.225,158.055,18.1136
62145.9,32539,18.1164,299.507,206.365,18.1166
89591.5,50378,68.916,421.482,378.48,18.136
37318.4,21186.9,28.4185,382.709,155.613,18.1372
41160.2,29339.8,46.0739,197.014,211.284,18.1492
59274.7,29886.3,16.9258,440.613,181.503,18.1509
45021.5,31264.8,62.5334,281.711,203.013,18.1575
87829.3,53633.2,65.5981,471.191,328.576,18.1636
56730.6,46076.5,27.4348,360.394,216.056,18.1649
98100.1,69630.3,104.046,363.933,309.935,18.1861
57113.1,30819.8,39.3946,487.599,231.702,18.1947
39577.1,29502.5,43.3814,303.901,145.833,18.2141
40554.8,20398.8,49.7502,320.439,173.911,18.2154
46100.3,24409.3,64.9853,392.906,152.019,18.2269
43237.1,23862.2,37.2718,384.688,164.445,18.2334
61749.9,32715.2,77.7356,357.847,238.021,18.2411
102742,71933.4,410.202,669.727,348.976,18.2473
67120.6,38815.9,101.614,621.181,250.499,18.2532
48885.8,26861.4,63.8106,460.286,149.718,18.2595
57776.7,50223,714.732,695.426,317.651,18.27
88220.9,41016.5,28.4703,380.11,306.285,18.2701
109127,54510.7,88.4196,553.922,341.927,18.2727
63517.8,52442.8,95.0723,531.887,330.745,18.2943
71028.3,41729.8,71.5687,472.348,243.058,18.2966
52163.6,33347.1,69.3242,293.54,195.517,18.3029
101891,63057.3,90.452,660.232,364.441,18.3131
79590.3,64158.2,57.728,366.725,325.706,18.316
53831.8,31408.6,39.4981,334.184,197.16,18.3228
63541.8,33768.1,61.2558,487.356,188.371,18.328
71580.4,66747,98.0148,681.308,387.568,18.3377
75497.9,47951.2,67.5381,583.136,270.019,18.3463
68911.8,42621.6,64.3724,514.41,264.721,18.3488
42800.8,26065,30.127,232.439,155.325,18.3537
65957.6,52943.9,114.974,416.689,327.106,18.3546
69446.7,33412.9,41.9834,455.222,230.21,18.3653
78656.2,37877.6,56.2228,627.799,258.357,18.3911
58665.2,36098.9,32.6121,538.141,287.438,18.3931
49476.9,22401.5,32.7156,364.554,150.078,18.3955
89487.5,43339.3,63.6062,452.413,247.878,18.4011
40022.9,29723.2,77.43,437.368,171.259,18.4106
53492.7,26890.1,52.5463,620.826,182.218,18.418
43893.9,22484.9,97.3554,557.396,205.509,18.4232
99856,40232.8,78.194,622.895,325.776,18.4335
49638,28807.4,40.9479,552.783,162.866,18.4396
106242,43881.2,76.5131,544.267,276.442,18.4442
110593,55893.7,51.3036,535.977,354.762,18.4529
33785.1,17953.3,37.0647,295.676,166.741,18.4571
72398.9,40712.2,172.481,512.659,288.495,18.4649
69591.4,33654.1,36.4434,342.976,199.087,18.4698
62189.4,40026.4,45.0383,423.201,215.201,18.4728
93042.7,69457.6,71.8747,528.336,386.944,18.4779
42383.6,23689.3,59.3133,624.727,154.391,18.4796
88938.9,39319.8,9.00599,402.16,233.975,18.4804
77699.5,33840,29.0915,420.253,199.516,18.4812
74963.2,51352,1209.71,428.05,258.286,18.4856
101356,58006.5,130.362,637.592,358.106,18.4893
106961,66144.8,82.8262,627.74,397.681,18.4912
72555.9,49404.2,47.1094,397.165,246.744,18.4973
129952,82994.2,140.224,935.275,597.084,18.4998
44892.3,33339.5,53.6855,378.934,166.167,18.501
126494,56742.1,80.9942,882.404,438.998,18.5164
63106,47314.1,70.7016,744.666,270.443,18.5721
45040.7,53337.9,39.6535,329.315,244.901,18.5822
84796.5,43033.2,79.7725,14089.3,324.026,18.6085
31402.8,21722.5,81.7068,417.979,161.718,18.6112
71938.6,65636,97.5583,538.021,359.987,18.614
73508.4,32655.7,87.1998,476.484,308.251,18.6186
33558.4,22327,51.6143,339.236,151.731,18.6213
61425.4,41508.3,100.398,696.89,287.157,18.6249
72066.8,44073.8,61.1536,539.463,294.125,18.6263
56166.7,33954.3,66.3129,681.951,172.764,18.6336
81916.7,49941.4,48.7146,777.47,318.071,18.6416
49401.4,22723.6,45.349,388.829,196.16,18.6533
50779.1,20691.4,22.5685,425.534,203.369,18.6768
78848.1,36281.9,84.7084,448.381,305.723,18.6899
81502.4,57248.9,78.9069,571.446,350.928,18.6924
81491.5,55843.9,54.048,636.826,325.986,18.7041
33788,20335.5,60.2846,240.5,186.654,18.7109
34447.9,16256.7,21.6884,265.06,162.148,18.7283
46835,18688.8,939.79,355.671,168.534,18.7363
62967.3,47359.2,104.401,447.769,276.866,18.7449
62587.2,29764.8,37.9966,420.929,207.007,18.7474
75234.1,37821.2,54.4622,609.519,281.379,18.7477
71746.1,22859.7,48.9735,197.972,209.003,18.7509
61403.3,33907.6,61.5625,487.781,170.829,18.7536
118787,77339.5,134.289,588.614,401.348,18.7552
41510.4,39824.7,77.3791,492.026,192.659,18.7559
65892,58122.8,141.732,982.927,439.342,18.7584
44032.3,21705.9,105.11,435.775,228.292,18.7662
85579.7,46784.9,54.7729,561.226,279.052,18.7781
77445.5,44706.4,35.9256,277.742,332.284,18.797
48570.9,29371.2,164.788,520.443,172.979,18.8046
69920,41965.3,89.0294,676.223,260.196,18.844
34662.5,16756.1,54.7729,397.535,154.679,18.8515
24660.3,17375.4,27.6937,582.898,115.903,18.8561
77189.4,39014,57.4656,477.76,269.807,18.8594
45984,31524.2,352.29,524.12,180.572,18.8612
46899.8,23304.8,23.9662,217.683,135.967,18.8681
110146,55121.6,82.063,430.749,355.738,18.8773
31330.4,20437.3,61.8691,316.497,97.011,18.8905
38017.7,23448.6,43.019,470.217,124.282,18.893
103613,47086.5,63.7084,512.598,325.496,18.9002
51761.2,34186.7,82.1139,438.103,195.16,18.9035
29350,14854.1,51.7696,323.691,100.924,18.9053
38191.3,21991.7,33.7511,400.187,134.454,18.9169
88550.9,39679.8,66.364,628.389,310.427,18.9179
28182.4,21718.8,40.3783,224.239,123.777,18.9317
36553.4,26895.2,48.4557,422.157,202.442,18.9475
70754,31901.6,47.679,373.484,189.372,18.9534
36027.9,26857.1,50.734,429.032,118.215,18.959
95546.5,49854.8,56.9477,460.591,292.296,18.9652
92813.1,60642.5,85.3695,471.07,285.677,18.9669
70813.1,47331.2,46.9541,526.108,256.8,18.9719
86737.1,37110.8,65.8023,531.165,236.602,18.9798
65680.2,37426.1,104.198,478.429,258.145,18.9894
100922,48815.9,79.9252,579.62,330.115,18.9968
40242.1,35823.5,27.3313,412.814,190.515,19.0006
52665.7,35365.7,98.8262,618.992,239.724,19.0131
84006.4,40998.7,70.5996,318.187,274.184,19.0132
68985.7,48217.3,114.671,846.121,291.381,19.0205
121579,69628,32.0426,500.325,342.556,19.0352
68758.4,47012,66.0066,704.718,242.703,19.039
72859.5,51646.2,57.362,440.551,303.757,19.0395
92052.9,60502,93.9557,360.766,378.758,19.0416
92815.1,92193.7,106022,21398.8,488.432,19.0457
73702.8,59879.9,64.3214,446.608,276.583,19.0548
48791.5,31558.4,41.0514,445.935,238.021,19.0719
85790.8,61227.7,66.0576,506.919,356.644,19.0935
85450.4,55880.2,99.2318,457.663,328.926,19.1348
36021.1,21468.3,69.6814,345.094,116.77,19.1399
40077.6,27449.2,61.1536,292.722,200.372,19.1399
67736.7,51866.5,79.3143,543.246,369.727,19.1642
55768.1,30730.8,65.4449,477.943,217.765,19.173
39073.2,30527.2,63.7595,348.767,140.722,19.1831
60464.1,33756.8,44.3134,334.309,259.559,19.1833
34384.2,23827.2,20.2389,308.98,149.502,19.1922
84951.1,54279.2,67.7933,404.872,259.277,19.2099
64142.5,46391.7,80.7397,590.221,229.287,19.2156
46658.6,28217.2,41.5174,439.205,173.409,19.2197
129701,88403.9,314.895,539.343,894.324,19.2237
60222.3,64529.6,4644.83,1589.17,285.959,19.2274
41907.1,25535.1,34.3724,400.434,178.352,19.2364
72525.8,44993.5,27.4866,315.683,282.647,19.2395
39120.3,24289,61.1025,464.249,145.257,19.2484
51580.3,23838.4,62.3801,577.175,179.57,19.2545
61888.1,35796,94.9201,489.722,335.29,19.2585
64803.2,32929.8,41.3621,421.298,220.54,19.2637
37257.2,23210.4,46.1256,316.622,136.039,19.264
48969.8,31560.6,57.2067,323.816,180.286,19.2715
57364.8,29897,36.7022,611.237,240.008,19.2756
95908.3,42260.3,43.6403,387.655,265.852,19.3036
72861.1,51680.7,101.209,636.413,301.438,19.305
87388.8,52808.5,76.9206,416.074,315.898,19.3178
76880.9,33677.3,67.5891,232.756,212.851,19.3348
18112.3,27971.9,9.57537,319.688,161.574,19.3365
90936.5,57080,58.3929,315.307,279.475,19.3369
36989.1,16702.9,68.5078,285.867,125.87,19.3395
49403.6,37816.4,31.1106,405.611,192.874,19.3433
101037,51549.7,49.5431,532.128,272.279,19.3444
80774.4,57035.2,99.8402,431.975,336.967,19.3458
56622.2,29426.1,41.0514,537.119,188.371,19.349
70252.3,32800.1,60.5402,548.707,212.139,19.3511
100372,66277.4,115.379,1012.19,405.151,19.3561
126894,84272.6,81.6559,638.24,461.437,19.3919
66779.6,24942.9,78.0412,563.977,174.628,19.4085
49177,39478.8,55.705,434.305,240.15,19.4234
63918.3,44227.8,55.4979,457.053,239.157,19.4451
77480.7,32530.4,67.6402,381.595,204.796,19.4661
97602,51284.1,154.527,789.398,328.086,19.4675
50582.2,20652.5,51.3036,273.581,142.594,19.4759
104094,62753.4,99.8909,660.408,542.062,19.4801
40572.2,27914.9,46.7988,695.775,129.262,19.4838
122762,66563.9,58.1372,603.529,441.61,19.4877
68863.1,36193.4,508.747,520.805,233.265,19.4924
64058.8,38611.2,50.9411,263.544,219.188,19.5041
56482.2,36877.9,78.6523,483.532,242.136,19.5094
56908.5,26120.2,152.723,461.079,159.42,19.5121
46614,45949.4,50.1644,508.128,210.785,19.5217
66341.1,34230.2,59.3644,440.184,226.941,19.5256
109945,88800.9,140.928,902.782,487.069,19.528
79701.3,45301.5,49.8538,270.363,246.957,19.5569
56771.9,32404.2,35.9256,528.216,210.286,19.5992
54557.5,22996,35.5114,294.042,166.383,19.6072
45521.3,32328.5,67.0276,484.564,143.746,19.6151
59162.7,29759.5,39.1875,394.573,228.292,19.6356
108565,77130.4,64.3214,520.744,358.455,19.6457
73721,49381.6,246.297,542.346,301.789,19.6544
24186.9,18199.6,40.7408,356.107,122.477,19.6627
70432.5,45270.4,57.6257,464.797,233.407,19.6697
61721.2,32698.1,56.8442,262.027,156.69,19.682
46271.8,25069.8,80.3325,380.419,171.187,19.684
