"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
71815.9,40990.6,73.4043,335.557,305.793,7.38364
41991.7,22880.3,56.896,228.69,130.055,7.38783
60777.1,41689.4,90.5536,317.749,256.73,7.4404
92649,42266.3,99.8909,456.076,306.847,7.48294
101151,54124.3,72.5376,592.778,383.893,7.50364
71506.9,48850.6,73.3024,470.583,309.655,7.50442
85146.9,35257.5,69.4263,498.751,227.012,7.51437
67731,35593.5,82.5718,348.643,243.98,7.51793
74891,32418,80.4343,414.905,223.244,7.51874
57721.9,27165.2,40.1712,401.297,259.984,7.52506
134220,54702.4,104.806,610.645,437.898,7.53805
68947.6,34635.7,71.7727,242.657,217.338,7.58407
65919.6,34259.3,109.969,528.577,269.737,7.59269
89887.8,33429.2,74.4238,368.152,229.713,7.60572
64704,42293.5,96.1886,337.303,282.225,7.61929
100284,53997.5,87.454,318.938,390.271,7.63206
53782.9,52774.5,133.585,448.747,341.368,7.63414
106791,45669.7,207.088,335.806,392.973,7.63654
50982.9,44101.7,50.8376,287.125,279.475,7.6403
67303.6,28131.7,76.564,368.4,221.75,7.72949
67256.7,34716.4,159.185,522.915,241.64,7.7304
53114.4,56748.4,41069,570.252,318.842,7.76128
67715.7,42010.3,80.587,345.156,295.251,7.77796
57868.3,21680.4,45.0383,311.925,145.545,7.78808
74300.4,36998.5,136.252,395.807,273.267,7.82432
88723.2,63530.6,347.352,350.136,368.684,7.82478
115777,63542.8,89.2327,436.143,415.097,7.90036
101668,52245.2,315.33,576.519,429.022,7.92887
97981.8,46390.8,88.7245,588.138,375.842,7.95801
105854,41752.6,121.741,448.319,374.869,7.97542
102126,50264.5,200.495,361.077,302.633,7.98845
54876.6,35434.9,76.2074,461.018,287.72,8.01404
58542.7,38331.9,91.7725,450.581,225.235,8.01993
57371.6,35251.7,56.7924,455.1,205.224,8.02755
67031.8,30873.7,62.9932,366.539,198.159,8.04539
33183.5,16577.8,59.2621,345.218,122.333,8.04635
68935.9,42761,94.2603,433.324,228.221,8.06384
93731,54403.3,168.486,457.968,361.17,8.06539
64286.7,49568.9,126.684,518.754,306.074,8.06795
49048.5,40066.3,84.3015,673.766,263.59,8.09412
