"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
129660,58998,6099.63,463.578,509.466,35.9361
52275.6,31253.9,267.068,301.453,251.633,35.9392
57876.1,26463.2,298.671,420.99,203.655,35.9837
66288.2,32052.6,9831.31,463.456,296.517,35.9927
31500.4,48268.8,99616.5,6011.13,250.924,36.0065
126727,60845.5,357.222,608.155,435.079,36.0087
75034,38723.2,173.928,416.873,298.626,36.0103
47622,33829.4,5504.15,4734.22,213.563,36.034
85118.1,38831.9,220.393,392.844,311.69,36.0491
59278.9,28767.8,430.753,383.636,205.723,36.0508
90242.7,46946.5,294.594,336.992,323.186,36.0583
49840,62431.8,10561.7,5013.23,372.646,36.0604
44910.5,38375.1,27292.1,291.591,265.428,36.0837
110693,60982.9,497.804,582.004,426.749,36.0838
65079.1,49185.8,1488.94,280.389,292.577,36.1021
80539,50117.6,696.756,431.301,306.355,36.1076
78339.2,68120.1,162041,4857.35,372.229,36.1202
34800.6,30972.4,5572.93,629.57,199.373,36.1291
20471,23805.2,97649.9,6982.32,153.672,36.1304
69677.7,58375,198015,6127.44,267.335,36.1338
79835.6,55421.2,5180.54,1489.46,338.155,36.1387
52708.8,26973.4,298.235,344.596,166.454,36.1465
74547.2,36783.1,182.502,377.819,309.655,36.1564
109810,52221.2,712.734,593.373,373.897,36.1788
53405,37828.7,1008.72,2302.46,269.525,36.2029
43940.2,32259.2,284.772,311.361,173.839,36.2105
37341,23125.2,2673.13,296.618,125.004,36.219
47406.4,19938,61355.7,2705.12,145.329,36.223
65258.1,36686.4,317.939,428.602,215.486,36.229
87874.6,48474.1,482.47,524.361,307.689,36.2325
57660.6,33687.2,7268.37,6115.76,187.584,36.2364
33271.1,16916.9,3458.4,215.39,167.817,36.246
38777.8,31348.2,150.617,273.896,198.231,36.2651
98671.7,42613,332.406,509.457,349.046,36.2929
39983.2,20456.5,261.052,225.638,170.686,36.2967
50529.4,28001.1,367.357,337.553,180.858,36.3074
50099.8,31139.6,98.2177,362.381,215.486,36.3075
49002,25321.6,1330.77,292.094,182.147,36.3217
39603.5,42296.8,84348.6,7186.16,183.435,36.3359
70488.5,32094.5,420.396,220.93,233.833,36.3579
43475.9,29904.5,254.391,450.153,206.722,36.3808
76924.3,40023.5,15928.3,8265.45,251.349,36.3813
47703.7,33012.3,213.325,530.804,254.606,36.3985
64635.7,44112.3,199.95,233.137,238.305,36.4021
54007.6,32397.6,276.539,419.209,306.004,36.4023
40419.9,58856.7,816.349,645.66,353.578,36.406
40878,37388.8,1234.8,5612.27,216.697,36.4211
100151,52013.4,12996.4,529.721,373.827,36.427
53357,44700.2,15681,1185.4,229.5,36.4333
39736.5,18116.2,156.581,230.151,144.97,36.4338
104738,51455.8,1350.79,384.626,395.673,36.4827
81912.1,47373.9,128.549,452.902,267.689,36.4838
40273.3,21645.7,316.683,160.668,131.281,36.5797
55846.6,33628.1,2041.8,291.151,221.038,36.5986
65842.7,46394.6,73.9141,243.1,247.382,36.6041
70521.9,33495.7,164.788,239.041,175.559,36.614
81926.2,49048,2720.68,529.239,326.546,36.6554
88028.6,34572.9,337.746,439.817,307.549,36.6785
131015,54170.7,147.607,410.045,347.162,36.6849
108854,56498.9,500.947,490.814,340.6,36.6873
63581.5,24535.2,136.906,146.956,281.661,36.6962
73312.4,34609.7,98.6234,431.424,251.916,36.7008
69635.2,40723,246.984,472.53,306.145,36.7146
37539.3,19385,72.3336,354.988,155.397,36.7839
44961.3,24522.6,255.224,238.978,191.016,36.8059
50720.9,19047.5,13735.3,3927.11,149.43,36.822
39464.7,43659.4,9860.25,5441.67,254.323,36.8287
93094.1,56564.5,205.701,403.516,299.048,36.8349
80536.2,48483.9,3234.95,962.86,438.036,36.839
73813.2,43104.5,186.833,410.968,288.706,36.8496
43223.8,29445.9,28088.7,9772.98,201.657,36.8533
74023.7,29316.7,303.424,286.055,281.661,36.8544
76756.9,31567.8,70.4976,248.931,235.04,36.8618
38349.7,18440.4,2098.6,361.698,108.671,36.863
58067.3,37717.8,3206.4,585.042,207.862,36.8657
42151.9,32499,654.229,270.616,191.945,36.8717
75638.9,39948.8,19024.1,7980.96,214.632,36.881
44214.8,24352.6,68.2526,264.997,154.391,36.8878
64745.7,36481.4,108.805,321.315,250.004,36.918
76078.7,41936.5,795.841,697.822,290.114,36.9222
42489.3,26137.9,71.3137,287.125,182.004,36.9281
37558.8,25339.8,822.292,233.582,175.344,36.9331
73085.3,40098.6,265.21,405.365,262.105,36.949
68066.3,41841.2,82.7245,409.306,226.515,36.958
114250,57403.5,127.641,530.443,369.866,36.9781
97198.8,55583.2,7906.67,620.175,356.992,36.9838
59004.2,42840.4,123.81,416.627,322.906,37.0038
96961.6,53251.8,2168.8,484.443,323.186,37.0151
104680,61324.3,1166.21,644.306,362.145,37.0431
67418.7,23185.5,129.153,350.074,234.401,37.079
100370,47839.6,405.237,364.616,307.759,37.0825
34474.3,17435.3,4036.98,260.827,151.875,37.0876
40099.2,27616.9,176.621,299.193,178.782,37.0974
62567.1,38450,3106.78,655.007,253.332,37.1013
84540.8,37255.3,103022,5651.97,218.69,37.1048
88984.2,54976.9,93147.4,4949.36,377.717,37.1342
99051,43630.1,470.29,332.499,295.251,37.1527
62808.2,40384.5,2279.91,364.057,325.566,37.1718
55792.4,41756.3,2678.59,384.688,248.374,37.2128
81398.6,26943.2,4964.98,470.157,220.825,37.2148
110697,50243.4,377.514,355.174,393.596,37.2247
115280,69570.9,41214.1,5640.17,499.877,37.2292
73151.7,44606.4,86214.8,5173.34,206.508,37.2293
89254.4,40428.7,350.565,485.778,318.632,37.2302
67249.1,51342.3,165.287,558.473,292.226,37.2366
69508.6,29084.4,624.757,409.552,256.517,37.2452
81883.4,50575.6,557.921,360.891,290.959,37.2476
54915.3,31365.1,104.198,488.691,198.231,37.2689
125137,82418.7,723.452,407.397,541.994,37.2859
124533,71953.2,1037.51,417.365,388.816,37.2862
99682,54758.2,537.092,407.952,355.738,37.2871
78529.4,50641.7,14065.4,410.783,365.137,37.2938
116529,83622.5,186094,15193.5,458.149,37.3007
61019.2,31018.5,1175.47,575.565,256.517,37.3049
44578.1,27959.5,1585.54,402.962,161.574,37.3094
55703.6,35426,525.54,621.181,304.599,37.3164
84756.3,42739.8,194.042,390.868,279.475,37.3676
80443.3,53466.2,660.708,376.333,319.963,37.3772
94493.5,59648.1,116248,4927.12,333.752,37.3782
102036,48356.5,76.6659,547.627,344.58,37.3918
73424.4,37968,105.414,393.956,230.21,37.4013
50618.6,48211.1,533.383,251.274,249.72,37.4044
106054,52465.7,203.867,398.337,339.902,37.4506
106573,63970.6,205032,7676.22,390.479,37.4518
40764.7,33403.4,522.095,457.419,213.635,37.4615
73485,28582.8,1225.5,394.511,208.789,37.4756
58265.5,38918.2,257.772,438.225,254.819,37.4802
98282.5,41747.6,1086.18,324.691,269.666,37.4824
85761.6,45291.6,155.328,532.489,280.11,37.4831
52158.7,54164.9,1854.1,296.618,279.969,37.487
45331.1,19267.3,9990.8,2396.09,137.985,37.4878
39568.9,43255.2,157.933,322.816,317.861,37.4923
76265.5,49429.2,248.113,454.306,297.572,37.4993
70166.6,31498.6,190.116,174.412,203.013,37.5012
75446.7,44038.4,146.001,412.814,278.699,37.5075
70142.5,52072.6,140581,11419.8,336.199,37.5267
48161.2,42887.4,737.53,377.881,217.765,37.5435
65315.5,44949.6,312.139,254.059,253.828,37.562
40979.5,25752.2,2149.85,316.685,192.016,37.5781
48477.1,23954.7,102.07,392.721,212.851,37.5981
73023.4,38972.8,405.237,377.014,332.563,37.6016
91742.9,45042.8,133.987,311.549,258.781,37.6045
93413.3,52467.3,945.49,514.772,361.518,37.6123
34240.6,34241.4,1785.9,586.293,209.359,37.6124
58319.2,39751.1,393.155,328.815,236.531,37.6538
59588.4,60343.1,48645.2,2538.43,314.706,37.6632
87882.2,65674.5,488.36,497.116,367.224,37.6654
61685,85397.2,702.261,475.146,434.391,37.6741
68762,30993.8,24351.3,1824.51,182.576,37.6753
29264.2,19294.2,8719.22,2250.21,120.238,37.6921
96879.6,58349,771.971,539.583,421.788,37.7054
101201,42557.4,344.52,429.032,315.547,37.727
35982.1,31463.2,331.347,2622.24,228.007,37.7432
104676,59205.2,18466.1,2547.68,316.599,37.7477
94096.9,57717.4,101878,9195.19,416.201,37.7578
72031.6,44244.1,692.567,415.52,211.569,37.7582
61119.7,25466.9,170.833,398.152,208.789,37.7631
109490,58450.9,107.591,492.754,326.196,37.7653
111321,40207.6,464.466,515.919,388.261,37.7657
111472,75154.5,70076.7,2209.52,544.629,37.8052
106597,42971.7,338.852,464.188,290.044,37.8716
73643.2,40520.7,116.49,2065.2,246.674,37.8718
66021.1,44651.9,86789.8,5823.07,282.788,37.8746
76515.7,38830.9,685.942,543.967,255.526,37.8917
99744.9,41949.9,342.456,408.013,314.145,37.8968
94304.3,33376.6,72.4866,242.466,253.332,37.901
57773,44156.3,477.965,426.578,243.129,37.9012
40980.5,28544.9,294.982,302.081,213.848,37.9368
84329.7,65190.3,812.988,453.573,256.234,37.9405
65765.4,33537.4,129.607,284.985,246.036,37.9445
66117,33390.1,149.162,378.562,207.149,37.9488
43117.2,63388.5,103927,1763.01,345.348,37.9496
81248.7,37899.9,1709.18,1184.04,274.467,38.0011
76199.8,45885.1,63309.7,6163.97,200.087,38.0043
95055,42918.1,1574.73,735.72,252.766,38.0088
42705.8,30621.6,3271.49,287.44,174.413,38.0105
42100.4,30358.7,203.52,253.932,144.538,38.017
78921.9,46335.4,98.4205,626.677,294.547,38.0185
64886.7,48487.6,79782.4,8171.26,286.804,38.0225
58367.6,39896.1,1041.99,618.046,272.349,38.037
59258.3,31938.7,146.201,302.457,215.059,38.0387
35346.7,20341.1,327.156,262.343,155.756,38.0444
35013,42696.5,73912.3,7656.03,195.731,38.0538
92305.9,57044.4,14616,4907.93,289.128,38.0553
48567.7,31155.6,7790.88,314.681,168.463,38.1168
28992.8,22757.1,307.832,305.218,161.287,38.1403
83290.6,38848.4,92.2296,371.129,228.15,38.1471
69408.8,33785.1,843.873,328.315,206.294,38.1547
95732.5,48486.2,247.082,622.836,317.23,38.1667
40289.1,25814.5,405.237,5434.46,126.448,38.1716
46005,27342.8,129.909,347.273,198.588,38.1841
79090.7,46986,342.12,326.066,307.408,38.1876
71029,39484.9,87052.3,8427.72,216.483,38.2026
49311.8,34340.9,143.992,425.964,212.566,38.2063
38344,26206.2,185.091,229.135,183.292,38.2297
89267.7,96444.2,459013,16496.7,573.201,38.2388
48739.4,27698.5,82.1139,299.131,179.999,38.2519
43711.8,23092.9,31447.7,342.477,153.744,38.2557
117917,67037.1,953.089,562.183,406.464,38.2809
68996.1,37027.8,155.629,425.289,356.644,38.2949
39925.9,22918,1089.73,450.397,156.69,38.2972
82706.4,45946.2,169.135,242.847,254.394,38.3031
103598,49277.4,305.653,471.13,329.416,38.3088
63109.6,62201.6,81.9612,301.453,295.392,38.3182
61965.1,33874.6,122.397,431.975,218.334,38.323
98849.4,55208.4,394.578,430.933,339.133,38.3284
37068.1,22030.7,131.067,192.411,142.594,38.3333
115953,48089.2,164.488,547.507,302.843,38.3412
40190.3,25265.7,2196.95,440.613,121.249,38.3438
51796.9,44955.3,45616.1,5456.14,206.864,38.348
97150.9,80765.6,1573.17,715.652,497.631,38.3657
90155.7,44926,52792.8,7777.49,286.804,38.3889
93774.4,48896.3,160.636,3219.16,315.617,38.3996
84000.6,23579.2,872.614,306.598,258.286,38.4235
38636,19205.9,113.66,303.085,214.703,38.4417
116067,83007.9,70265.4,4595.05,419.029,38.4458
49390.1,24998.6,681.411,235.36,133.516,38.4523
59026.9,28677.7,154.527,373.112,231.134,38.4592
93358.9,57960.9,1621.69,370.757,347.999,38.4598
71266.6,55590,168.086,524.361,274.396,38.4704
74192.2,39314.7,63.8616,205.316,226.088,38.471
84392,51985.8,1153.89,309.419,277.924,38.4849
115212,41361.9,48280.7,4905.5,372.021,38.5208
21291.6,44877.4,112620,1943.05,271.22,38.5322
72380.3,34352.8,544.318,293.414,195.874,38.537
75766.5,60161.5,1984.12,619.229,365.554,38.5432
69334.4,42902.6,9768.81,1571.96,212.424,38.5449
56672.1,26616.2,98.0148,413.675,209.644,38.5655
44730,32506.4,274.002,374.971,229.358,38.5814
73555.8,37602.4,3973.84,363.933,242.845,38.6146
82196.3,43972.6,526.183,470.278,291.733,38.624
69901.8,30619.3,297.944,369.827,289.34,38.6362
34429,23969.3,870.568,375.962,131.498,38.6388
40828.4,24253.6,96810.4,3456.8,109.828,38.6404
66552.3,36298.8,64.2192,321.502,250.854,38.6526
77181.6,36407.4,859.217,395.684,269.878,38.6542
49413,31077,9153.12,310.735,247.524,38.662
103598,42043.8,529.211,377.634,329.975,38.6704
35642.5,27198.7,2619.64,312.614,153.672,38.7084
60618.4,26130.5,338.179,357.412,168.893,38.7086
36091,21840.1,2002.92,3996.01,218.121,38.7292
72182.4,46472.2,169.135,309.293,314.566,38.7383
44407.2,28525.3,1297.3,434.366,191.445,38.7524
72685.2,36026.6,297.749,492.087,214.703,38.7581
42635.7,38309.3,176.671,274.086,255.314,38.7745
44423.1,48370,113.205,6479.76,311.549,38.776
49567.3,29481.3,313.928,628.035,237.667,38.7871
59149.8,29127.4,347.496,247.41,206.222,38.7928
124105,59549.6,366.354,535.255,409.711,38.8017
79291.4,60389.6,1919.62,326.441,379.313,38.8133
90242.8,45081.2,114.317,301.328,285.466,38.8301
132164,59878.5,1461.52,547.687,465.135,38.8433
46088.4,15720.2,66.3129,291.465,124.932,38.8707
47631.5,22656.8,1456.6,229.135,221.11,38.8729
47507.1,34447.1,556.216,378.5,197.588,38.8754
59721.4,40879.7,6825.03,3663.75,306.777,38.8875
61120.1,38319.7,202.678,359.711,310.777,38.9082
90473.1,49096.1,1009.89,481.771,323.956,38.9133
48093.9,28590.5,615.842,391.486,207.648,38.9457
100560,46649.9,2547.6,665.626,298.908,38.9524
52902.2,56674.5,157719,6874.9,278.417,38.9603
41422.9,24612,329.565,295.236,140.002,38.9605
96568.3,40738.9,196.078,415.582,316.108,38.963
121134,64481.3,176.721,428.173,445.869,38.9818
77873.9,39076.6,188.176,320.376,237.667,38.9913
47703.8,24503.1,1736.07,349.825,168.032,38.9992
54935.4,26826.9,16247.9,3548.81,209.644,39.0076
115683,69981.2,111.436,3202.14,357.967,39.0198
59176.6,42594,688.085,409.86,289.973,39.0318
38979.5,16009.1,103.844,350.012,123.705,39.0403
36128.3,23067.1,465.724,292.282,217.409,39.0881
73902.8,33740.9,950.215,569.894,222.106,39.108
83624.6,36113.5,65085,6791.96,310.637,39.1157
98992.8,49911.7,280.779,451.924,327.106,39.1227
89865.3,37375.7,293.865,493.117,321.715,39.1269
47512.7,27275.5,26.4512,338.176,183.721,39.1448
77195.2,40691.2,142.083,473.382,264.155,39.1555
58508.6,33648.5,3852.3,551.165,266.417,39.1663
106295,49747.5,2239.14,355.92,352.532,39.1695
37264.9,22592.1,602.3,377.448,163.225,39.1718
85813.1,35743.1,1378.51,371.19,230.21,39.1759
78494.6,49629.6,552.222,355.298,312.812,39.1773
22087.9,29189.3,166.087,345.343,221.608,39.1805
57670.9,35942.8,108.248,277.238,208.789,39.2302
93690.5,48593.8,488.824,383.513,327.036,39.2334
90065.4,39862.7,79.4161,410.291,248.941,39.2398
53108.3,25292.7,991.573,368.71,165.45,39.2451
78921.8,35416.2,60.2335,340.109,259.772,39.2557
49116.7,24361.8,16714.5,303.65,152.666,39.2626
74773.5,42385.6,101.209,488.145,296.587,39.2886
52472.4,27394.8,174.826,362.443,210.357,39.2962
65656.7,39005.1,346.2,273.833,267.194,39.3075
90659.5,74454,31403.4,1965.85,408.675,39.3203
67896.5,47268.1,408.264,492.451,333.892,39.3367
70713.8,54619.4,290.124,218.384,302.422,39.3379
111473,59318.9,4955.72,641.481,365.067,39.3546
113518,79617.6,20277.7,384.564,406.671,39.3581
41585.2,30457.6,132023,3623.74,244.618,39.3586
41449.9,21892.7,165.987,498.933,196.446,39.3631
53273.6,25664.1,140.325,407.767,199.516,39.3641
104026,45613.7,202.578,388.582,322.345,39.3657
33900.9,20108.2,4837.64,414.967,171.474,39.3672
104111,46643.9,4375.59,794.928,434.115,39.3688
34287.3,29171.6,149.463,333.747,167.459,39.3691
28353.7,16555,297.798,200.719,115.035,39.3983
93668.8,51924.5,123.759,490.753,375.981,39.4005
20147.5,30845.2,105291,8859.95,394.427,39.4072
39790.7,21429.9,635.279,206.656,117.637,39.436
89552.9,62089.4,897.653,378.934,357.41,39.4368
100622,77355.4,2787.61,416.012,352.741,39.4515
66422.4,50849.7,18025.3,400.681,405.151,39.4552
57166.7,40289.7,14807.5,791.138,321.575,39.4626
83124.9,40905.3,140.124,351.381,260.762,39.4719
104403,65681.8,3957.14,1193.29,323.326,39.4803
86018.1,48864.7,495.26,325.754,270.231,39.5222
113625,61935.6,1861.95,460.286,353.09,39.5249
48306,31461.9,220.591,402.592,206.222,39.5255
71985.5,48861.9,81141.6,653.597,1091.58,39.5287
54992.8,26369.8,850.4,453.879,249.508,39.5312
63250.8,36946.9,237.4,448.319,223.67,39.5318
103059,47125.3,826.092,490.207,323.466,39.5482
82269.9,42476.8,593.434,453.818,255.173,39.5491
83087.6,50505,554.901,631.813,359.012,39.5548
65445.9,45453.8,232.379,7542.34,255.385,39.5801
99747.5,61890.9,114.823,441.225,387.013,39.592
36619.2,19675.1,287.497,291.339,167.387,39.6436
89182.5,38061.1,465.398,215.454,303.054,39.6867
74852.9,39903,74.5767,264.428,249.437,39.7398
97780.9,62567.1,3185.26,468.208,420.202,39.774
53717.3,30334.4,473.827,296.744,198.017,39.8212
30741.1,20786.6,960.153,269.417,114.963,39.8221
48885.2,24572.8,944.711,419.393,168.032,39.8368
26449.5,20498.4,99.7388,372.306,112.577,39.8376
60706.5,26726.4,64.9853,300.324,167.028,39.8399
43894.1,20645.6,175.325,331.563,2024.86,39.8439
99440.3,61327.2,208.128,552.603,385.973,39.8444
92512.8,58938.2,15616.7,733.048,387.776,39.8465
94871.4,51415,299.884,320.126,252.412,39.8468
73262.6,22260.3,156119,2350.05,209.93,39.853
55826.6,26404.7,119.015,435.898,181.861,39.8811
62439.9,19648.6,531.825,419.27,158.486,39.8958
67995,34019.2,246.984,409.245,262.671,39.896
20770.3,40593.5,147176,6828.12,308.181,39.8984
37825.3,24209,63.0443,287.377,205.723,39.9027
40893.7,38657,36622.5,877.993,295.954,39.906
86155.1,45261.6,1956.11,824.936,290.325,39.9107
46475.2,27965.3,205.305,291.591,227.226,39.9153
98057.3,41711.7,461.34,548.167,309.163,39.9201
98509.3,50193.7,290.221,454.489,297.08,39.9261
34466.5,29637.2,142.636,267.523,155.038,39.9366
64713.6,30208.4,74.6786,292.345,226.728,39.9473
41978.7,24999.8,348.263,325.629,170.757,39.9643
42390.8,25842.1,43477.8,2027.73,182.791,39.9653
60757.4,40705.7,2714.88,424.368,270.796,39.9673
35425.2,22376.7,291.047,321.065,130.127,39.9706
100746,46303.3,1270.46,463.334,302.141,40.0035
89657.8,35319.3,58.6485,416.75,206.579,40.0339
72632.6,38930.2,144.846,2451.76,276.019,40.0816
62083.5,33868.6,93.9557,274.275,222.532,40.0898
96270.9,46683.9,188.425,371.129,339.622,40.093
71162.7,42614.4,140.325,396.857,231.134,40.095
82674.1,61757.6,7741.73,3850.07,382.644,40.0973
79204.6,55756,758.867,4260.55,329.766,40.1003
114205,67660.9,354.254,625.85,445.938,40.1211
74440.8,30044.4,376.037,373.422,224.168,40.1463
36639.3,14581,1386.98,638.24,132.579,40.1609
45207.5,32548.1,175.524,483.593,206.294,40.1613
57582.9,35615.5,308.8,328.503,254.111,40.1651
60492.9,34564.6,303.908,375.466,273.832,40.1711
65642.1,43429.9,587.588,582.302,358.942,40.1758
61171.2,24500.8,741.037,372.43,234.259,40.1906
76985.1,41125.9,176.173,283.663,252.766,40.2159
53038.1,32113.6,326.866,287.88,209.003,40.218
68181.3,32708.7,355891,8288.93,215.059,40.2307
54904.7,34239.3,446.146,464.614,250.216,40.2647
65321.4,31034.2,13445,2386.15,220.754,40.2655
30189.7,31831.6,24309.1,8587.95,232.981,40.2955
80267,36945.3,829.599,353.433,247.878,40.3029
117806,57759.3,253.558,469.913,418.754,40.3077
61262.6,36730,329.228,270.427,215.486,40.3107
129716,59721.7,1053.93,388.335,439.342,40.3385
88427,53303.8,142.335,359.276,310.637,40.3462
51862.4,34784.4,345.192,384.811,214.347,40.359
79391.9,41572.5,159.435,368.028,239.015,40.3705
56672.3,24689,634.061,350.634,183.363,40.3718
115363,72553,252644,10592.1,415.925,40.3739
101150,47000.2,4576.88,625.495,286.945,40.3759
46997.6,36477,164.588,247.41,215.7,40.3798
46103.4,23313.8,567.567,427.744,218.477,40.3832
77160,43369.1,169.285,953.416,272.349,40.3863
96303.3,59061.9,159.735,385.739,354.971,40.3869
84154.3,58879.5,99265.6,5039.89,328.366,40.3892
95383.1,40323.9,485.346,359.462,323.886,40.3918
82491.4,57694.5,530.954,452.169,361.17,40.432
88236.2,34556.6,947.536,450.031,306.987,40.45
53816.7,35919.9,206.543,327.441,206.436,40.4533
86548.5,37273.9,678.05,460.591,293.844,40.465
61915.8,42224.6,446.614,485.778,272.49,40.4794
59605.9,52427.1,75.7998,1073.88,292.929,40.486
71732.2,54358.1,207.088,384.811,268.536,40.4885
25277.7,27539.9,633.136,343.599,294.477,40.4947
107287,44260.8,440.521,559.191,343.882,40.4987
53415.4,49919,21311.3,337.116,315.968,40.5011
59471.9,61844.1,5988.07,9544.29,351.835,40.5012
43989.1,45509.3,226.908,438.776,279.898,40.5069
37528.1,27421.7,178.466,562.183,146.409,40.5283
90847.3,40920.8,168.436,460.164,265.781,40.5294
88419.8,41232.6,82.8771,402.222,295.743,40.5329
79613.2,52750.9,836.809,311.863,275.525,40.5563
48244.7,23597.3,403.628,413.429,206.793,40.5601
50522.8,22061.2,469.358,280.011,295.11,40.5673
53143.4,37587.6,117.399,345.094,153.385,40.572
71329.4,29854.1,255.861,2449.58,254.536,40.5739
84651.6,83487,3147.65,549.966,528.327,40.5924
90048.1,55242.3,150.015,428.296,401.555,40.595
67137.6,38342.7,4086.37,317.185,241.498,40.6051
64829,28468.4,513.079,385.863,244.405,40.6058
57106.3,32175.3,123.053,315.245,157.05,40.6185
81019.2,64999.4,499.376,610.645,364.58,40.6254
92463.3,57611.9,51864.3,2254.56,307.408,40.665
44054.9,18132.3,187.38,328.44,152.522,40.7245
55963.8,33559.9,438.973,230.85,207.506,40.7249
40657,22818.6,84966.6,11649.1,157.696,40.7376
65417.5,39298.8,1102.59,244.622,194.517,40.7493
55986.2,27600.1,304.102,453.573,213.92,40.7536
39695,44045.8,3030.74,1384.27,273.549,40.7566
36803.2,27315.6,5755.8,776.973,147.632,40.8177
18303.8,33400.4,1489.04,524.361,196.088,40.8274
99191.3,51815,198.759,471.678,402.385,40.8307
62867.4,29016.2,1740.99,332.374,203.227,40.8513
93820.2,58254.6,9799.31,3002.77,315.968,40.8537
70408.4,35343.2,1008.57,262.343,174.269,40.8973
42040.8,26912.4,247304,2973.57,322.415,40.901
53063,32751.4,434.372,327.941,179.283,40.9064
35736.8,25487.9,2200.36,586.412,141.082,40.9092
56167.6,23633.3,536.909,298,152.666,40.9154
87609,64363.2,538.786,667.443,372.021,40.9312
88542.2,47967.1,207.039,380.481,392.557,40.9484
84061.4,50543.8,162.937,442.204,392.488,40.9546
50257.1,25925.1,67.487,270.174,180.286,40.9627
77449.7,37005.1,307.251,448.564,231.418,40.9667
21170.5,22726.5,223.504,272.13,135.391,40.9675
97075.7,53941.2,299.739,405.858,380.771,40.9688
103028,81149.4,528.89,940.059,449.714,40.9699
93058.5,47481.7,534.574,286.811,329.975,40.9963
71331,43938.3,544.729,326.628,270.231,40.9977
58597.2,36847.2,198.461,580.812,311.97,41.0179
41999.1,34650.8,152.923,295.802,239.795,41.0293
60448.6,52599.5,160.136,453.024,300.524,41.0334
73112,37247.2,322.815,572.939,280.885,41.035
123649,75048.4,319.292,625.909,537.329,41.0563
57353.7,27401.3,293.088,327.253,225.946,41.1621
34872.7,24225,1294.92,238.216,200.23,41.1803
42392.2,19353.1,610.533,399.694,217.338,41.1916
58523.5,25436.6,107.287,387.841,226.87,41.2071
84996.2,58854.2,648.529,169.342,294.477,41.2149
71647.8,34954,243.841,497.843,234.33,41.2265
87286.2,36995.2,1060.7,362.691,294.055,41.2374
75965.2,31514,3137.47,735.782,220.398,41.2478
91859.4,24897.9,2586.71,528.156,254.606,41.2662
74610.1,31233.1,104.198,377.2,208.932,41.2716
96455.3,34893,11894.2,316.059,297.642,41.2843
79191.8,30670.5,2417.29,346.339,278.629,41.2857
92124.1,58406.9,194.787,664.278,378.827,41.2883
95959.3,41071.7,916.018,456.504,333.333,41.302
68123.3,30525.4,192.502,252.54,229.784,41.3097
86911.2,34949.4,357.653,236.756,238.376,41.3134
70443.8,37163.7,10867.3,401.79,217.409,41.3362
30212.7,19941.9,316.345,406.843,145.905,41.3702
44170.9,29333.6,3128.8,356.044,154.535,41.3807
71555,27986.4,167.087,232.502,314.495,41.3964
93885.8,44626.8,1303.83,415.09,330.395,41.4269
78654.4,36315.9,8962.89,392.844,292.507,41.4436
56093.4,37892.3,268.631,625.141,266.911,41.4671
48323.7,25005.3,85.1152,219.784,91.7177,41.4707
96155.6,56222.5,383.559,565.532,366.946,41.4802
88952.4,39295.7,103.894,375.094,297.712,41.4922
31433.6,26864.2,154.627,405.18,197.16,41.5002
55326.5,24681.5,650.965,364.74,208.789,41.5003
44949.9,24434.7,311.22,273.139,158.415,41.5197
83989.6,44978.6,773.335,294.419,312.04,41.5205
86259.9,45139.1,2081.06,255.261,261.327,41.54
94511.2,34879.9,298.235,314.118,278.911,41.5632
74932.6,38753.7,249.095,408.383,268.254,41.5694
78366.4,42001.8,108.755,287.566,300.735,41.5733
81555,61846.8,2304.07,569.296,359.917,41.5917
89531.2,51079.6,121.388,416.381,310.427,41.5949
106464,63501.1,343.512,603.945,351.138,41.5965
50451.7,20060.6,107.641,316.309,159.779,41.6235
86438.7,50506,127.641,589.209,323.956,41.6366
94691.8,53491.1,183.598,398.831,316.529,41.6497
87868.3,48254.3,179.114,535.315,328.926,41.6507
89970.6,50196,5719.8,324.816,314.916,41.6557
69241,90928,6907.5,1195.16,469.104,41.685
99311.5,50957.5,183.149,782.254,331.165,41.6973
50986.9,23980.5,144.595,320.376,136.472,41.7267
34753.1,31119.5,62.2779,458.09,253.332,41.7325
53870.1,35295.9,12250.6,1982.26,1528.57,41.7362
47091.8,21836.6,21204.8,2804.09,177.923,41.7852
65196.8,35552.6,92.5342,339.922,217.195,41.7976
79460.8,37296,86.539,406.597,274.467,41.8216
82802.9,43725.9,127.692,467.051,252.199,41.824
84839.3,40768.4,88.0131,373.855,313.654,41.8259
24837.3,16901.9,349.318,333.872,226.799,41.8686
65851.8,47235.2,333.128,372.678,245.398,41.8719
133687,60093.3,259.633,469.304,411.507,41.8955
47234.4,20327.2,237.597,344.533,132.723,41.9262
76653.9,37228.6,81.5032,356.852,253.12,41.9347
104835,38936.4,1583.25,322.378,296.376,41.9483
73710.7,56133.8,298.235,505.407,363.676,41.9638
46388.3,50574.9,601.423,340.732,285.325,41.9653
74680.1,53677.5,328.987,504.742,336.618,41.9681
54855.3,29761,479.869,262.027,221.465,41.9769
124588,65215.2,63713.2,2850.37,423.166,41.9972
88192.4,38222.6,90.7568,416.873,301.649,42.0413
39574.4,33711.7,1732.22,397.597,264.226,42.0564
53802.5,37119.4,407.838,469.061,190.015,42.0579
65277,38435.8,480.148,409.675,273.973,42.0593
127012,64823.4,71547.6,7765.75,385.627,42.0612
68637.3,27644.6,172.081,532.97,367.154,42.064
