"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
-57.8559,939.276,-16.7628,81759.8
55.5326,616.824,-19.0483,56395.5
3.87693,51.2722,0.9068,463.62
1.43931,296.388,7371.22,381.568
43.5004,695.576,-23.8435,23570.7
-25.5162,681.834,-28.213,61260.7
32.0184,57.7782,-17.5183,276.026
60.6282,601.831,150.082,25065.7
49.3635,886.228,135.317,32769.1
19.6209,84.0793,-12.5048,326.818
25.5299,562.106,-99.7352,35927.1
-48.9935,222.367,158.844,404.456
10.2108,165.243,-50.8178,459.609
-29.259,444.418,-37.7445,40807.2
-17.9842,986.144,93.7219,223.042
43.4227,2225.11,1123.2,65181
28.731,399.573,76.8461,90629.7
-41.0991,484.029,-105.545,67180.8
14.1889,98.6468,-159.998,254.913
37.8855,689.455,2044.02,7318.33
39.9442,153.265,-85.4794,563.955
46.7393,709.798,-60.5491,6495.52
45.0074,720.48,-30.5843,470.044
-14.1529,2972.72,-85.4762,14689.9
37.616,858.383,17.5329,64509.2
-10.3828,365.717,-81.3943,30741
-2.31969,271.803,-5.73527,23038.6
-63.6353,459.946,102.475,50596.5
27.1705,424.173,86.1988,41800.8
68.0475,478.765,41.2761,123861
46.0222,313.079,-63.831,1416.41
220.546,79.7398,86.7068,205.294
11.2357,684.594,-49.5719,65791.1
33.0061,3.69798,-38.5138,208.877
21.69,60.2021,-32.1504,334.264
86.5035,700.317,104.661,86415.2
-17.4977,495.707,-49.0936,7104.64
25.793,57.842,-11.0003,1150.31
87.8088,432.327,40.9341,47520.6
75.9771,600.975,17.8845,102886
106.497,441.648,-16.1103,88437.1
-4.6167,290.085,-22.4324,50988.7
14.9559,31.4368,-106.999,194.027
40.624,782.35,1647.82,12436.5
126.728,163.01,164.919,3948.58
20.0875,89.1695,26.2861,256.727
-24.9837,551.619,61.3537,99289.5
-9.30785,62.8811,-114.517,306.947
32.9573,888.508,107.644,62049
2.33342,39.6003,-86.0421,288.308
5.75235,961.84,39.5303,24333.1
-9.75283,660.338,1774.36,4880.76
-17.3158,103.599,-20.363,561.089
42.9501,182.7,-19.1283,315.183
26.8196,816.736,1669.84,10250.3
-3.58894,586.392,-7.57689,28311.5
1.92468,325.985,36.7416,42307.1
11.2339,597.891,27.8085,248.567
88.4342,490.046,-64.2645,135797
11.108,537.179,-30.6123,58103.8
21.6448,478.472,43.4399,442.736
136.295,727.921,-4.71974,9403.58
-11.5825,295.54,-63.6832,84011.2
-10.1226,598.233,70.0372,33838.8
-51.1533,521.188,-167.082,33590.6
47.8908,58.6712,8.87138,2197.9
29.9848,414.228,-122.282,885.411
-1.80344,264.376,-124.776,5805.16
40.8038,850.762,-11.5596,43236.2
28.8363,120.993,-9.79409,2187.71
26.42,415.709,4.01061,33796.9
19.0715,184.121,7.98959,150.537
1.89756,24.8682,-52.8573,172.46
81.7873,311.811,-88.8621,79987.4
74.4153,483.093,88.9415,135992
4.43071,510.325,-83.0334,1789.46
60.2756,772.809,11.7747,23621.7
42.1417,54.6528,-3.94841,301.526
24.1339,83.5135,-30.4284,312.23
75.5567,616.311,62.269,26183.6
-70.7932,264.011,-17.7159,107248
48.1897,511.022,89.338,15771.2
3.99133,478.648,-103.051,91763.7
173.943,832.159,-38.4406,31762.1
13.6487,574.35,-4.78281,45613.6
53.5531,463.469,-110.061,18655.3
44.5481,1183.82,-22.4896,27821.6
44.2492,586.564,52.3591,18838.7
49.8168,732.542,117.347,52286.6
13.5458,781.03,56.2658,10356.5
55.1187,402.721,4.58241,32033.2
-13.8108,815.416,31.6959,63555.8
5.00545,344.387,-67.8244,40546.5
16.2572,103.411,86.718,365.873
67.8075,146.302,32.1392,435.09
35.625,310.18,-37.7769,100.477
-4.97444,615.059,493.728,21754.5
39.4068,610.616,79.3035,31694
33.854,55.6095,-80.2376,431.148
13.8338,515.033,-24.1352,178.754
17.4988,741.664,-36.8128,47590.6
43.5516,453.717,10.4663,79391.2
30.9344,685.194,-6.11163,244.315
-8.49707,446.008,11.7108,17439.6
54.4164,420.564,52.2489,5231.11
79.3664,66.9636,41.0256,475.167
-3.57346,360.931,9.21042,21792
205376,377.722,-165.64,50.0948
-60.438,398.919,-85.3283,23683.3
-144.53,765.788,-7.09031,95238.4
-20.0168,20.213,-99.624,271.368
103.765,578.769,-19.6695,126157
16.1473,30.4164,-95.9865,219.87
20.0445,355.002,3542.75,742.261
65.2843,602.574,-76.1565,23387.4
26.5464,748.805,20.6619,33140
70.3906,769.088,24.564,69274
5.27191,325.563,-47.0118,17485
-0.90733,343.126,36.194,43441.6
11.4096,336.336,-66.9299,19729
22.4968,64.9861,52.3514,268.955
20.2433,582.783,12.7759,294.177
21.481,453.893,-32.2998,21286.9
14.4983,73.0041,-115.595,269.21
21.6971,85.6508,1227.66,479.526
41.7993,840.26,-29.4982,20153.3
45.3142,47.8917,343.818,16383.5
47.4363,329.779,-85.1148,20985.3
16.7194,312.837,-77.002,4654.02
7.48777,139.767,16.4275,2478.26
13.3468,670.03,-5.11982,35368.9
472.124,91.4303,-124.543,174.405
30.7519,603.772,2318.55,2680.94
18.6806,354.044,-9.31324,9928.95
65.2359,720.24,-18.7572,77600.3
-9.50421,145.68,-73.4972,260.047
106.271,615.401,-58.8173,28324.3
17.0814,580.088,-31.0208,23306.9
22.2901,662.707,-59.9704,39611.3
14.7369,544.058,-71.6561,24572.1
2.07342,782.59,37.7865,14768.3
19.4767,76.3414,-34.4915,251.561
28.5868,44.2562,-169.198,243.468
57.4765,834.739,46.0854,53271.7
11.9737,749.045,-7.13086,20392.4
34.2426,289.661,16883.8,65651.3
39.2099,832.099,124.917,24665.4
43.0983,70.0254,-88.3111,262.195
14.8885,50.1879,29.0607,365.817
0.76686,484.964,-9.17736,1752.33
371.683,74.2007,47.3499,300.205
25.3756,186.963,107.887,4789.64
79.0866,927.154,68.5328,50263
38.8147,799.633,105.736,55388.6
-5.29374,-6.78113,-88.0529,410.673
4.73362,398.325,-92.794,23042.7
38.7452,423.581,-40.6671,24653.5
27.3758,130.107,20.7042,1193.56
-42.8703,364.999,-178.592,388.363
20.8611,568.26,-52.873,33783.1
51.7133,447.068,-149.291,25878.2
34.4281,745.504,-29.9718,40546.7
147.573,-17.5229,-154.387,216.684
4.6877,71.6182,-51.3599,549.989
38.8098,496.465,-90.0111,53487.8
32.1065,79.0477,-54.7054,272.325
56.929,494.423,82.8168,62970.3
15.9986,635.626,29.7065,5278.93
23.4489,541.747,80.9135,40185.2
34.3946,55.163,-94.6792,267.615
126.58,878.066,3.82045,85363.8
89.2086,456.304,-0.091933,97871.1
57.3149,1023.65,619.158,112375
45.3371,101.97,76.2737,871.663
41.2359,39.2176,-16.4589,231.748
5.66853,628.818,119.597,36438
42.1574,655.824,38.2691,19426.6
11.1133,44.1924,9.99216,322.816
58.2126,226.294,117.808,46104.1
9.60042,51.1446,-76.0886,223.182
85.7747,130.294,118.719,600.503
43.1951,544.982,-67.7894,409.688
68.5757,1059.06,68.5171,349.742
54.9482,254.254,-72.4901,7962.34
43.2758,104.226,66.0285,510.284
-101.935,1049.99,232.058,205687
5.30114,36.6027,-10.5786,226.276
41.2972,35.8374,-27.2645,188.419
20.3682,499.554,21.4193,29596.4
10.8304,752.105,-42.0137,26564.7
100.785,80.9979,-96.5762,287.75
24.326,363.264,-41.8042,2883.63
152.284,83.3248,6.91807,15306.4
21.4564,860.003,198.03,17339.6
4.91233,123.928,1.04156,360.745
9.21788,344.747,-103.722,229.177
26.857,418.315,-69.4463,22801.7
23.7832,65.1137,-85.42,320.761
3.94986,2267.12,-46.5042,33094
58.8668,675.953,-6.53208,74814.8
55.1896,60.9038,-79.2564,373.466
1.50068,257.305,7095.79,13598.2
11.4441,8.225,-193.845,194.788
89.438,75.1452,-126.957,265.18
23.9511,599.89,16.6612,12657.2
25.125,1172.96,51.1494,10575.3
43.0451,861.263,78.3952,80088.9
43.8002,651.927,11.5029,36602.2
21.0806,550.235,61.7884,16205.4
20.5303,627.626,-13.9704,47907
-10.9612,493.373,-170.574,32215.8
-22.9529,504.972,-110.114,25249.4
24.0833,105.291,-0.596894,390.875
25.6232,426.36,-52.0034,7803.74
12.0311,56.2474,274.982,287.778
22.5192,409.664,-87.7728,35525
79.758,628.705,132.431,104653
18.3896,596.062,-48.3736,72337.5
64.4158,630.918,60.3442,39042.2
-11.648,753.125,107.325,65215.6
-3.06265,370.498,-26.6783,2092.64
-19.7077,591.201,-10.8678,65105.5
51.9054,102.158,73.3461,269.675
-32.0896,481.573,28.6586,128580
90.9818,579.973,31.6541,46109.5
35.4989,673.612,23.8874,157.092
108.651,544.924,74.5801,77580.9
40.2234,70.8547,14.4627,216.435
71.3746,546.887,87.9488,67166.1
34.4213,100.528,90.01,435.067
34.0524,386.842,-85.4133,15281.9
13.3031,973.542,-62.4499,20665.8
36.9474,281.59,14.1877,7738.45
47.7541,598.462,-1.77921,14053.4
1014.5,597.833,132.514,67975.6
3.81485,50.9533,-68.3757,172.379
-5.27229,466.109,64.6268,22811.6
31.558,272.29,-84.7817,388.036
29.5215,875.366,14.3772,16267.3
66.1604,709.858,-30.3532,27809.7
115.014,537.526,-64.6379,27561.8
18.7691,836.179,30.8109,38690.2
16.6691,583.069,-109.989,332.271
5.43881,577.449,-47.1669,569.972
26716,302.26,-138.538,21235.1
27.4286,401.117,3.36836,347.812
20.9111,73.1301,-99.8575,232.156
60.3056,334.051,81.7763,37850.6
66.6297,538.046,-9.18688,63908.1
22.165,66.3257,56.4,366.677
3.14291,78.0409,-76.9655,301.799
72.4239,532.665,-36.3863,72804.6
-57.2855,493.256,-3.29056,220.584
53.0627,450.482,-38.7518,15990.7
18.6092,54.9079,37.6538,274.931
89.8574,738.843,-33.9632,40043.5
78.4375,32.2021,-90.1508,338.901
37.2368,534.691,-6.48239,207.445
18.7257,35.5185,-64.2813,164.612
32.5822,704.997,144.804,55853.4
50.8897,559.63,18.8913,516.443
73.5453,536.6,-30.6138,72760.1
42.1664,50.6344,13.1684,274.435
46.3503,146.364,210.25,4520.59
26.4581,18.1724,16.2662,248.726
53.8351,640.443,115.999,41760.5
39.7603,501.885,-101.472,26741
-5.77715,549.658,-27.9675,52564
44.5205,496.057,35.4812,22283.1
1.65943,629.272,245.017,7316.7
22.1902,519.331,55.7917,61552.5
12.0658,52.803,-127.057,198.732
105.014,620.01,144.078,110345
13.2693,73.445,-14.5244,326.666
13.5792,40.3656,301.248,261.806
27.9316,244.909,117.424,10893
15.0131,252.85,-68.0195,205.931
50.5356,524.611,-35.1665,26479.8
42.5753,247.659,-94.7677,14952
146.086,575.9,86.5229,32493.6
-7.61409,464.643,4112.91,18881.4
28.1269,178.062,-5.08171,282.39
2.10597,101.844,7.96563,234.483
24.3031,652.435,74.9188,14651.2
9247.64,543.827,-92.8195,70284.1
-8.94165,248.026,98.8505,24766.3
71.5027,710.818,37.0623,77413.6
54.8285,729.181,29.6659,35776.5
37.3534,56.056,97.4312,224.919
66.139,1025.99,87.988,22584.3
5.23728,44.1924,-57.8529,294.216
35.6843,53.696,15394.8,264.299
42.7573,68.1756,41.5274,567.891
8.08522,43.9373,-24.6075,257.672
-0.352934,212.599,-56.4398,19815.8
-39.5131,611.414,-24.7637,102404
-83.32,555.482,43.7505,122481
23.5758,733.442,56.7485,14472.4
40.1907,102.283,34.349,262.679
-28.443,581.521,-37.0255,83336.3
39.1365,56.8852,28.2084,751.091
115.03,667.89,19.1719,98684.1
6.69495,1223.42,-15.5043,17615.5
37.1656,546.252,28.2437,57719.1
29.64,67.6015,-55.1202,357.707
30.4189,521.768,-40.6306,68034.6
41.029,462.236,-92.2914,41757.9
18.1091,31.118,54.2233,275.727
-1.70175,47.1263,-136.444,183.357
22.6991,450.011,-116.624,36932
27.2228,677.333,-98.6715,42918.1
40.0951,61.3503,-145.088,285.472
8.87127,141.137,-62.8129,194.672
21.9432,59.3729,-56.8167,275.7
39.7129,342.706,-32.0459,242.726
3.48003,672.112,98.6966,2333.25
15.9915,185.172,-55.5306,115.477
33.4175,85.9651,-89.0113,14787.6
15.4664,558.593,98.6905,53028.5
13.0888,80.6834,-33.3244,425.824
38.8057,115.743,-18.8502,556.547
-3.07335,243.38,-57.1079,158.237
54.7906,434.039,44.2715,685.625
8.50563,541.804,-30.005,42350.8
4.44348,37.2405,-93.0716,358.079
1.59213,37.8145,-89.5852,182.06
-12.3873,703.737,2.18068,22952.8
-6.53058,475.955,-30.9375,30699
32.2728,256.634,-191.847,284.274
14.6946,60.7762,-8.84428,344.768
310.988,67.2825,-86.9541,315.669
12.2477,1348.48,15.2307,47514.3
-13.0985,798.853,20.1384,68660.9
-19.4898,717.96,4402.19,264.354
-57.0093,897.329,-104.676,6311.46
51.8082,142.88,-30.0437,99472.7
-29.74,226.846,-174.931,8951.83
31.1597,719.82,-4.639,25057.5
36.4569,283.29,-87.1959,18069.8
15.8588,96.1377,-30.9582,148.47
37.3507,570.042,-76.4089,22488.7
19.5698,674.932,37.1219,302.078
38.22,511.72,-69.1427,31450
99984.4,457.42,111.082,78592
45.4786,517.066,-3.12252,78421.2
-26.2537,314.648,-48.1952,62591.4
37.2691,614.034,59.3193,82706.2
55.7738,607.766,57.3483,159154
22.5291,1131.61,-49.1594,17032.5
-59.0631,8.67133,-110.241,234.845
31.2892,1073.34,2662.17,3302.98
3.53309,632.961,-19.5779,41256.5
51.84,690.775,34.6028,39020.6
15.7215,287.113,69.8975,84642.3
76167,415.413,-63.0847,28898.5
59.1189,-8.46141,-3.24983,235.148
75.0001,87.7874,-172.42,289.512
11.2087,570.961,-40.2528,69670.9
19.1252,347.208,567.117,17216.8
12.3554,85.3994,91.6046,282.17
43.3896,710.458,-58.5164,278.521
-9.53173,596.233,70.0086,68969
25.735,771.068,89.5311,335.151
-2.00845,243.441,-13.6705,5505.35
90.5622,436.459,-25.1176,120930
-3.14422,6.50343,-97.9033,458.871
