"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
57.447,140.701,258.356,128.729
68.6536,111.176,-38.8598,59.0182
30.4046,55.5457,22.8926,102.348
46.51,208.17,-39.7146,169.191
28.0694,163.817,39.8956,118.374
32.4492,49.0398,-14.3777,118.614
39.9831,75.1452,7.59105,54.4553
32.8298,120.181,6.04128,106.744
76.7233,134.659,21.7246,134.003
51.3078,158.295,-10.6979,104.782
58.0405,127.674,-37.9361,99.3011
48.5694,114.179,51.766,116.875
6.25492,47.5728,-41.1917,59.455
66.3206,68.2393,-85.8555,48.0579
36.3919,128.672,-25.4181,100.472
46.7637,111.239,12.7711,104.475
59.431,105.103,-15.0455,139.595
72.1608,122.305,-9.12807,149.357
5.51495,102.283,-42.9919,56.4916
22.9198,155.066,-49.2908,81.991
50.6166,119.618,16.7427,53.7596
44.3907,80.6834,-147.499,63.8136
10.7478,51.0809,1.4261,77.441
32.4442,130.356,72.6081,88.7347
31.2898,74.0118,-41.9871,40.5025
7.5824,49.4863,18.8322,64.0713
28.3701,49.1674,63.0126,78.8858
172528,3711.02,51.3225,-74.4133
25.6683,86.3421,-94.6834,68.7084
12.9031,76.1526,40.5287,148.288
35.3212,72.8781,28.3962,103.808
39.9093,74.5156,9.4455,80.918
175.016,105.98,87.6483,95.3557
21.6436,39.1538,65.7219,22.9684
51.5878,85.0223,85.1003,104.101
4.84653,54.9717,-118.973,51.6638
20.3345,84.4565,-79.0201,52.798
19.8053,34.4343,-78.3438,99.4329
58.7333,72.6892,40.0116,131.898
37.2878,117.868,22.2753,80.0503
57.9791,77.0968,-10.8424,124.395
12.3501,87.4104,28.7306,63.6927
9.54698,111.301,-31.7608,162.187
3.28077,57.3317,-30.9616,6.60197
41.881,131.728,22.1491,117.464
28.3165,129.296,6.50198,121.353
16.2963,61.1589,-107.917,45.0945
41.477,135.033,-4.70059,95.4066
-3.98313,48.2106,-72.8153,47.4455
29.2438,96.3259,35.3855,91.3431
65.677,186.16,126.082,155.601
37.8382,49.4225,-67.5864,31.0689
145.14,120.993,55.5483,120.603
43.5448,153.016,-18.0642,109.112
53.104,58.2247,23.9859,93.8971
27.107,120.493,-64.2798,91.4261
-8.47854,101.155,-30.979,71.64
39.3314,56.6301,-24.0614,59.9138
55.4586,94.3807,33.1861,75.7493
19.6731,76.5303,-62.0814,65.4364
29.7681,63.3277,4.95788,100.043
14.4598,105.792,-15.482,97.0235
11.9071,55.5457,-4.69613,70.3236
30.4523,108.234,60.9221,97.0475
36.551,101.97,26.693,76.7148
32.1308,62.1157,66.5801,87.035
48.0461,141.635,84.6892,150.672
20.4458,46.2334,-158.787,83.0303
22.4416,67.3463,54.1052,68.1787
29.9948,96.4514,33.7402,93.1067
24.3015,59.2453,-2.08415,74.5174
57.7996,117.431,47.1529,113.896
112.908,115.117,-5.85418,54.6352
-0.00710743,48.6571,76.4489,85.9662
-11.7075,51.2084,-20.8158,58.2
76.3293,99.8382,43.5743,81.8897
22.8848,85.7765,22.9126,67.6232
-0.0164324,63.9017,-17.775,68.7501
40.3035,52.7392,-83.7824,43.2006
35.4479,162.762,5.57575,132.331
43.0892,98.1451,88.0152,135.387
53.3797,52.9944,24.6826,69.3429
21.4788,59.3729,1.0861,102.139
69.2385,76.2785,-38.9418,72.0626
183.544,45.0853,-56.9544,104.671
108.212,92.0582,137.27,117.948
20.7836,74.8304,-67.3767,82.0059
19.053,93.4393,23.1379,79.5645
23.6124,67.6015,6.21833,90.2258
18.9338,109.549,-57.5287,74.555
3.29621,58.4799,16.9403,96.1498
19.3571,73.0041,-109.246,76.2091
6.27924,62.7536,-113.301,62.8377
16.1528,80.4318,52.6197,97.5554
59.78,90.5512,17.9223,143.845
26.0409,178.248,178.948,142.934
16.2142,105.792,-61.1333,115.068
26.017,90.8024,122.134,169.939
10089.6,242.157,-9.35281,114.998
24.9791,104.226,12.5489,108.768
37.4046,119.056,3.4787,91.4221
23.6223,135.095,-19.7713,119.557
12.6628,86.0908,76.96,35.0416
33.199,65.7516,-33.9981,77.8975
20.3093,84.4565,-34.6541,86.0282
38.417,72.3112,-33.4303,118.911
16.4128,30.7991,1.20781,50.4092
27.3938,69.0686,111.899,71.7341
36.1605,94.6318,-102.008,65.321
14.5765,40.6845,-61.9634,71.8929
24.2363,108.923,130.011,124.36
-2.07151,120.493,-114.617,81.28
26.2071,50.3155,-48.8391,87.9615
81.5928,67.4101,45.7786,120.031
33.0462,115.367,-75.1727,137.484
27.1129,66.8998,-9.45192,84.6866
44.4808,109.236,72.2363,96.4054
15.5267,23.8479,16.9792,63.6704
5.91355,82.0672,-2.19395,103.47
26.1072,46.9988,9.08334,74.7119
21.7854,10.903,-67.9408,19.3784
26.0639,99.1485,16.5751,103.872
37.1839,87.5989,-14.7411,67.247
25.6057,71.1772,-26.4756,45.2364
42.1354,106.856,32.2317,131.811
13.9268,90.928,28.95,95.3954
47.3848,171.997,-9.30137,132.856
68.2027,84.5194,136.715,145.136
41.6101,85.6508,-7.34462,98.8725
19.0032,54.2063,16.5009,79.0195
190.645,93.0627,39.4488,141.917
25.8429,99.7128,-8.23661,104.078
9.89808,92.686,-5.30049,80.5829
29.1491,104.351,-53.718,34.9262
39.5769,81.1866,-116.406,69.1634
39.623,100.089,171.185,94.4676
12.6063,89.7348,-119.949,96.0846
35.2312,66.9636,-20.3696,71.196
20.7644,112.803,105.257,120.66
37.2884,47.8917,87.1738,79.9822
36.7188,114.304,89.9616,125.017
2.70521,3328.93,-41.2219,52.3
31.9399,136.902,26.2945,83.9036
2871.42,85.5251,35.8857,110.722
12.0508,51.5911,-29.6229,66.5254
22.2578,104.414,74.4383,100.775
27.9312,128.547,56.4686,139.816
-1.38681,45.8507,92.0709,45.2873
6.18161,43.4908,-127.958,25.0093
36.1123,78.6701,9.78381,46.3364
34.8505,178.062,-25.1005,83.0657
538.05,749.405,328.338,183.601
31.4412,62.8174,-57.3746,48.0259
1.29897,105.353,121.711,123.37
38.3975,146.862,19.2323,127.171
14.8447,77.6632,-55.1881,90.7635
8.18978,47.7642,43.1964,63.5147
43.6987,86.9706,80.9153,110.265
30.6911,69.26,-6.93121,46.1673
29.7158,38.7712,-51.7026,51.0755
33.9971,187.704,60.8639,110.943
101.804,136.653,201.012,144.698
71.5287,109.486,-22.847,147.608
36.294,118.806,-16.4791,117.436
47.1332,152.768,0.789319,75.6004
45.9768,118.243,103.902,124.952
75.0156,107.483,25.7272,167.916
428.486,116.243,26.242,149.289
52.7687,110.738,13.7789,167.669
29.7753,121.805,-35.0789,135.75
39.1091,61.0313,-97.3697,17.6697
48.5547,149.287,229.484,100.251
-4.362,50.6344,12.5087,60.91
193.479,107.483,27.9653,108.063
41.3113,100.152,129.433,119.907
20.772,96.0122,-57.5681,107.643
57.1129,66.3895,-19.9092,86.7239
24.5276,126.8,-22.4957,43.3111
18.7561,120.93,15.5542,88.2179
1.54055,74.7045,-3.40297,72.1913
30.652,118.681,-40.8697,111.374
270.173,86.6563,35.4912,109.765
25.4426,154.818,115.684,130.305
54.4114,77.9779,-109.002,76.447
25.1087,81.3124,54.8144,112.633
20.1549,56.4387,-19.9136,66.6758
10.0057,49.0398,3.68982,56.4601
16.4905,28.5032,51.4783,47.8544
63.1569,145.058,33.4798,165.31
28.2758,70.5358,-146.655,71.1066
56.6668,70.7909,-58.856,111.938
8.70201,61.5416,-104.766,67.4464
73.8577,97.0787,64.7371,140.71
93.6157,142.133,277.812,123.604
20.4317,109.799,56.5197,84.5972
18.6826,78.8589,51.9119,96.3821
14.906,22.5724,-96.6714,47.4513
250.564,63.519,-85.3176,8.6667
1040.53,102.784,-9.48891,111.829
329.57,149.411,-0.362662,130.678
63.5843,163.941,33.6164,153.865
15.3731,79.1106,-55.6115,68.5733
31.6079,94.3807,11.8924,102.543
27.4369,107.107,29.9639,103.455
30.5188,169.643,12.9247,83.5729
51.2769,128.485,61.4902,126.472
28.966,64.2207,24.5808,85.6953
60.3789,99.1485,-13.7095,46.4427
33.3253,113.366,-61.8623,82.1226
43.6401,76.1526,-60.9311,98.5185
37.7953,81.8785,9.05144,72.3517
26.3305,52.7392,26.2142,80.3315
37.8055,87.7246,-125.127,95.5683
17.5568,140.639,98.2773,111.94
16.5812,103.411,135.442,74.2953
15.4043,123.554,125.384,150.293
26.3345,94.4435,-38.3927,110.318
4.50701,77.6003,136.388,71.1349
11.2753,77.4744,-29.4814,97.9294
20.6449,92.8743,-9.36196,91.3353
13.8516,74.0118,-40.4596,103.754
21.1556,68.3031,-24.8538,101.53
74.6463,95.2593,33.4848,83.0597
29.3216,59.3729,-63.5765,94.8797
58.4268,76.7191,9.84835,92.9076
17.9337,48.2744,-5.77755,39.6296
38.2447,88.8554,-13.9459,101.546
70.7749,107.671,66.9005,81.3834
48.2554,92.9999,142.219,115.251
34.5969,42.7255,4.52227,68.6459
14.8317,57.6507,35.1028,73.9624
15.6602,65.8792,44.7692,103.606
39.918,90.9908,-17.6833,67.7802
23.3621,80.6205,9.39811,63.2704
14.7852,76.2155,-23.8899,127.81
48.1635,63.7742,29.9526,95.0198
51.8889,136.964,88.0756,149.768
51.8643,76.2785,-19.181,128.159
13.3055,94.569,-30.5792,67.0689
47.5684,126.051,103.888,106.37
20.122,65.7516,4.31876,76.4109
48.4832,99.462,32.5057,108.196
485.531,163.755,-94.2719,80.7966
39.1291,85.4622,-14.7786,100.657
3.87505,116.868,-114.88,92.6773
24.1562,79.1106,85.5384,96.7516
41.9374,83.3248,19.8623,105.119
22.3083,66.3895,-77.0353,101.25
166.407,85.0851,-35.1911,40.385
283.755,95.4475,-21.2129,101.525
22.5793,102.972,36.5548,77.2218
23.528,91.4931,46.7951,87.4356
19.633,105.541,-8.93722,100.317
30.2045,117.681,32.7424,57.6304
45.2871,68.1118,-42.5431,79.858
26.7953,83.5763,59.8656,83.4627
30.073,50.1879,-42.4635,47.8974
23.1489,91.9326,22.4105,86.9616
17.1539,79.2365,69.6337,114.113
39.0412,60.521,-27.5101,49.5605
57.497,72.1222,16.0469,86.6531
39.4134,183.194,241.822,123.848
53.3794,117.931,-85.4389,99.8094
53.2249,128.922,17.1017,141.327
-0.50685,59.4367,-84.9618,39.1374
25.1803,68.8772,-22.3433,122.932
21.0724,85.0223,30.1169,74.2639
13917.9,690.115,-7.24964,41.708
49.6317,90.1744,-95.8949,96.2334
34.4066,116.055,93.2034,114.128
43.7896,61.0951,54.0104,106.26
-26.188,19.639,-8.31718,17.9197
71.4342,111.552,109.91,98.12
14.7349,59.3729,3.62439,54.2869
37.6762,148.665,116.631,134.276
51.3301,57.2042,99.527,84.0403
24.9774,43.6184,80.4499,66.3659
40.0638,68.3669,105.201,82.0072
22.6949,51.4636,65.695,64.3797
11.3682,57.9696,-26.56,75.4365
1.43121,66.0705,-24.245,78.2562
27.7435,49.8052,-27.8043,69.3843
35.1487,55.0355,-88.2159,49.9329
15.9436,57.2679,-37.942,84.288
84.3263,131.916,163.497,91.6379
25.154,33.2226,-81.5788,58.9085
33.3632,115.18,38.4337,102.259
325.354,108.672,114.264,138.342
44.6561,67.1549,7.17192,76.9296
12.9184,86.0908,-30.1815,67.4859
35.8549,116.493,158.662,68.8442
32.9314,206.262,52.0416,95.4664
18.999,88.29,83.4548,115.998
19.3537,19.7666,85.835,58.3277
5.50342,69.0048,-127.894,33.435
57.138,86.4678,-3.81776,83.9315
10.1861,72.8151,-46.4314,97.2573
16.1262,82.5703,19.2478,70.087
1254.03,636.647,151.706,147.956
-21.3823,51.1446,12.0246,79.5067
25.3658,88.1643,-71.2134,71.8864
20.3523,82.9476,105.383,136.019
75.221,62.8174,-6.48518,97.142
36.8429,98.2705,87.5073,129.482
42.366,66.836,-55.0592,51.4011
56.456,137.525,109.935,135.361
24.9895,138.895,41.2041,107.614
23.8871,134.098,-60.2601,144.906
77.4497,119.056,-89.8487,53.2956
20.5674,79.2365,-40.8806,57.3527
13.5168,49.1674,-71.7106,43.5952
60.8434,151.214,10.5513,73.7784
54.7377,72.5632,52.94,113.239
39.8327,112.302,-12.9203,101.603
47.3969,45.2767,119.972,101.074
286.204,122.117,-3.15274,76.331
1046.75,46.7436,-12.8716,43.8872
24.148,111.051,145.819,170.692
13.608,63.9655,-80.8574,94.3096
14.2461,50.3155,-65.6442,35.5827
187.707,99.2739,198.659,122.742
35.4703,56.2474,7.45289,81.1535
26.104,96.6396,89.1358,81.1509
61.6493,129.857,28.5989,140.525
12.7155,83.262,8.22205,90.0298
2.41323,109.549,-110.353,78.6584
35.1514,83.262,-29.853,61.8071
30.4808,89.7348,1.31855,118.222
4.41108,142.88,38.0853,63.5411
55.1589,90.8024,-49.986,60.3553
31.709,69.0048,-68.265,54.7894
11.3473,86.5307,6.39658,83.8434
55.9818,128.672,103.395,127.183
34.3274,83.0733,-34.6351,141.189
38.9214,84.9594,-36.8965,81.1294
11.0069,53.8236,-103.549,79.0755
65.6284,79.9914,83.6856,70.9142
38.413,112.991,16.0867,107.18
17.1833,50.0603,-47.0263,49.9896
13.2295,63.6466,-58.2019,93.7682
21.8379,53.3133,-23.5521,68.321
9.51901,106.23,5.1974,80.1084
33.1866,65.4964,2.35729,91.4516
34.6382,58.0972,-51.3802,45.7945
51.0204,86.8449,-22.2987,106.278
45.9634,59.6918,60.2346,102.103
34.1791,72.7522,-7.1382,84.6372
85.1059,96.3259,110.834,154.59
40.7731,92.9371,15.6164,88.4041
31.6663,115.367,-63.8355,71.7042
27.505,111.99,-43.7153,59.3753
45.3203,154.321,28.5162,76.1654
48.9282,92.3093,10.4395,107.446
30.7709,91.5559,124.772,92.0808
58.8891,106.418,30.643,157.198
51.7043,136.902,250.476,121.595
40.5516,113.178,61.1122,100.85
23.0538,124.99,-20.4492,48.844
28.9119,127.237,-43.6662,73.4495
2.83337,64.8586,-33.0049,50.2281
15.9314,77.1597,-1.01646,73.4714
29.131,67.4101,-38.165,85.626
38.9065,82.5074,-61.1157,76.6983
30.8243,88.6041,99.383,110.491
24.9056,80.9979,17.9327,104.763
31.724,93.8786,16.6493,59.2077
35.1078,53.4409,-73.0037,115.343
292.171,117.556,6.32576,113.069
81.9947,117.493,57.1615,105.314
21.6471,53.8873,27.1437,46.9209
27.3116,49.3587,-49.8448,74.7725
25.4457,83.1362,-15.5813,87.3541
249.862,85.7765,21.9078,109.771
11429.7,529.595,18.2233,80.968
32.8503,97.706,72.0987,116.646
84.2345,53.5046,79.5216,41.9957
11.3915,93.1254,-43.1914,48.5114
34.4985,86.405,-37.3285,116.093
11.6672,72.5632,141.191,115.236
31.4964,61.8606,-126.275,72.3268
14.6219,61.7968,-18.8,72.9282
25.0124,136.84,75.2496,86.8124
15.4607,70.7271,-86.5666,101.434
55.5222,114.554,25.7838,135.638
37.819,88.2272,-21.7461,75.8037
532.245,137.712,10.0473,107.455
195.755,120.93,-26.0879,106.826
48.2707,71.3012,51.6746,95.291
16.9756,73.0041,-82.7456,60.8988
23.8374,108.923,-33.6213,83.4835
37.1672,91.6187,-16.9702,105.628
13.5928,62.1795,-27.6984,47.3224
11.9925,90.2372,14.4762,103.428
14.6399,79.2365,67.7951,28.3322
56.1237,31.5644,-106.949,50.5454
61.0398,69.3238,-32.0046,124.102
72.0648,32.7761,-63.0412,76.0473
14.3056,7.52361,-77.6168,22.8818
38.4192,86.5935,-41.2291,82.155
975.347,69.0686,-19.8434,81.2494
-11.5405,54.0787,-67.2216,62.5482
53.3937,148.044,-13.2925,146.926
37.9807,98.3959,52.7197,112.611
23.79,107.858,31.1254,107.011
24.2125,101.217,30.0877,90.4938
10.3156,78.0409,-56.1677,88.9576
42.1269,80.9351,34.1286,47.5369
16.8535,24.2305,-49.1146,56.2051
238.855,97.2042,-119.815,52.9942
13.4807,87.3476,-147.085,47.5993
12.2975,98.7722,-58.2766,136.481
21949.5,2749.06,91.0854,62.9363
50.0282,144.996,42.8561,167.822
6.5439,75.7748,70.22,76.0226
16.8774,52.4841,11.9204,29.2139
45.0623,96.8905,25.2079,56.1457
57.9561,76.5932,17.2094,84.3345
17.1533,75.2712,21.6114,95.9168
31.3147,90.5512,-85.7003,98.6048
12.3204,81.0609,-13.0001,73.0824
157.367,120.743,-5.90599,78.6645
23.5048,76.0267,-42.7896,71.7614
27.3184,89.672,-53.0553,67.9374
4.55299,36.3476,-53.7538,66.0256
64.3648,112.803,-50.3702,115.206
54.0127,117.368,128.227,96.4067
33.971,106.919,-47.5474,150.366
67.0114,150.779,127.809,121.42
50.599,128.298,6.2642,110.488
37.0091,107.733,-120.972,74.4975
21.3107,73.256,-33.4596,72.1219
38.6416,104.1,72.5487,160.907
58.4776,109.111,230.027,129.871
39.2686,134.97,102.308,97.3256
43.9598,73.8858,92.1792,111.687
4.4206,108.923,-24.3977,86.8204
57.8039,95.9495,-17.0653,143.859
15.2963,93.502,134.335,52.7642
17.4755,100.34,49.379,90.5409
33.1329,66.2619,-21.797,73.0748
26.9829,74.6415,-128.372,32.1802
52.5914,126.488,-15.3096,59.5448
47.7418,107.671,-97.0192,93.1865
46.7958,57.0128,-107.094,76.5694
-1.69658,68.5583,-33.63,85.4332
106.896,53.8236,-86.3728,85.5583
17.7312,79.551,-49.7405,62.1362
33.5667,78.7331,-111.697,73.555
35.7528,136.964,59.8499,134.965
41.3706,63.3277,-7.63629,82.8838
46.6381,420.386,-35.1655,112.347
38.2446,99.3993,24.9823,89.3747
21.0727,63.519,24.7428,92.4889
29.1804,152.706,217.745,110.57
43.7957,99.6501,-33.6212,105.582
18.4168,98.9603,62.9139,107.66
79.3445,90.0488,59.1725,100.375
29.0858,70.2806,-7.44244,121.076
14.2232,120.43,-76.5069,44.2116
15.6235,61.8606,15.2467,40.7502
21.5879,52.6117,-52.5952,77.8424
51.3657,68.6859,59.7791,80.0881
10.0462,118.556,68.8258,112.806
338.471,93.251,85.7797,118.572
34.9123,89.4207,-51.1721,100.55
49.7735,67.729,16.8548,117.002
14.8818,84.4565,47.2826,56.2189
62.2881,99.8382,-6.82932,87.5727
53.976,73.0041,11.22,88.3117
31.6003,90.1116,127.175,109.468
13.947,98.9603,-68.5061,56.6396
34.7608,78.0409,19.9842,86.9485
23.6517,124.615,-91.4354,73.6935
10.7025,112.678,121.106,131.152
32.9385,81.2495,82.3384,64.239
72.4943,89.1066,-50.1965,64.3073
27.6257,117.931,161.213,131.169
84.0286,122.554,80.7358,190.531
40.6458,88.981,71.6679,102.548
21.5205,54.2063,14.1008,73.1561
39.8388,105.604,97.7657,100.923
38.9204,140.577,-15.9042,50.8039
14.003,77.4115,-9.2367,56.5012
44.1169,98.6468,26.6813,69.891
22.27,93.6903,-56.0067,99.4156
47.8202,128.547,73.9304,84.4736
14.6625,88.6669,-9.28868,111.011
56.9525,121.243,124.844,104.539
42.0947,41.3861,-1.40808,57.202
48.4286,121.118,-21.8267,89.9159
20.2236,54.3976,-19.1658,40.7871
6.42444,59.8194,9.62343,95.38
10.2431,66.7722,-31.2349,139.602
44.9522,149.722,47.3619,104.895
33.9982,187.766,-15.7853,116.909
17.847,25.6972,-62.306,67.5204
8.87961,42.853,-42.0922,78.1359
54.8803,118.931,24.0652,152.174
49.9209,66.5171,54.3964,94.5315
93.4056,122.18,11.8052,87.2188
425.217,54.6528,-49.6636,50.8613
279.228,499.846,68.4788,122.034
4.72412,71.365,-9.06754,65.2649
15.0462,136.964,9.04617,80.5468
34.9362,74.2637,65.2134,85.7216
57.5584,130.232,39.4426,128.525
1.93265,66.836,-57.414,77.2981
21.8519,94.7573,50.2734,121.533
33.0606,112.365,111.388,105.453
48.2261,57.2679,5.07427,63.7177
11.0435,14.7927,-17.8511,38.5043
-2.59476,78.3555,25.3884,70.7013
13.9715,72.3742,13.7669,72.1733
168.455,135.157,144.456,101.178
50.8912,118.681,-34.8191,84.1115
67.1443,141.448,-51.0237,82.6353
43.5765,144.062,19.2993,154.274
41.4991,63.5828,-7.89516,62.5221
14.6923,94.569,51.2178,113.791
19.1386,88.4156,-122.584,76.1416
10.4464,92.3721,-75.3877,68.3317
95.481,84.0164,-29.0846,143.258
41.2319,89.672,-7.18611,92.2117
22.5742,96.4514,-18.9946,102.131
9.53575,73.445,41.8413,84.3329
27.792,122.242,55.1611,112.682
51.5887,97.3924,157.144,116.176
2.77604,77.4744,-121.394,44.4298
10.5518,142.071,24.3747,87.0498
51.2162,63.9655,-9.84811,84.5179
1.67544,86.2164,103.147,105.876
21.9381,136.653,283.947,178.899
46.7093,103.912,32.6297,147.04
345.225,110.738,-161.32,59.9127
50.3299,171.873,5.62504,85.6138
2.32078,55.482,37.767,113.267
24.7127,43.7459,50.4853,59.2567
60.6699,85.2737,75.8336,111.096
26.5237,115.555,48.478,77.126
19.6377,45.3405,32.1237,69.372
8.26596,87.7874,58.3139,91.558
2.28017,33.6052,-37.7311,50.8533
24.6447,83.0105,-48.1712,48.5567
36.9514,77.915,40.7319,117.431
53.3259,111.802,28.156,130.11
27.677,83.262,47.0815,70.6965
11.9203,73.1301,35.8698,74.9493
47.4865,114.617,-28.7852,60.6852
23.9413,67.729,-4.37776,114.54
10.5735,95.5103,32.2954,90.7253
33.95,135.469,183.144,128.352
25.2315,100.591,-71.322,98.9872
28.6376,43.0444,79.2344,43.0752
32.2562,88.7926,1.59627,121.799
3.12439,72.3742,26.4649,121.326
18.1165,53.1857,-98.4372,68.0018
31.9938,89.1066,180.463,126.607
24.9992,62.7536,-18.103,70.0249
47.316,82.9476,-21.7576,128.326
15.2486,86.2793,4.26636,94.5702
11.7943,70.2806,10.5982,88.9473
5.23769,98.3332,-24.0357,117.721
5.66665,51.336,25.8885,118.734
42.9039,153.7,134.78,192.493
53.4614,67.2187,-34.5399,90.6973
35.262,71.0512,-6.08448,92.1174
11.8824,41.3861,80.5088,91.3286
250.05,70.0892,-66.861,77.334
45.0889,79.9285,-43.2223,95.7893
29.0068,44.7664,-11.8713,50.7352
155.322,153.016,34.5685,105.276
2187.83,706.978,-66.2261,87.3819
180.117,47.5728,-15.6471,33.5933
1074.98,81.4382,-65.0127,102.503
19.4909,68.2393,6.26211,110.027
35.5896,130.793,19.528,80.0622
36.4744,100.152,59.526,152.168
3.07896,101.907,-78.54,35.1086
19.5813,98.9603,-141.084,87.8036
6.8966,58.2885,-29.7976,85.5092
23.4042,60.2659,-21.8031,46.4254
12.3304,30.2251,-71.3532,35.458
-16.8771,44.894,-70.4567,31.3138
4.90698,65.4964,95.123,93.6224
7.6471,15.3666,-214.727,62.9662
22.1236,47.7642,-53.88,67.0072
9.91601,53.4409,-5.91715,54.2516
37.8417,60.6486,37.2814,79.3648
30.4948,83.765,36.7212,98.4066
35.5392,168.032,-4.8311,128.273
13.4256,79.4881,-71.3998,65.8944
43.8994,92.5604,100.07,136.665
13.9895,99.3993,-18.1615,64.0954
18.121,69.6427,-50.2009,110.105
63.5228,89.1066,69.4772,142.672
44.5251,118.243,59.2679,128.007
3.32096,55.4182,-42.3628,75.1476
34449,4611.95,31.3866,51.9903
28.7957,36.794,-92.8058,43.7644
32.9844,109.924,-80.0479,107.829
27.8502,92.1838,-39.0169,45.3587
19.4792,70.9882,27.1067,44.3819
22.4397,74.6415,-13.5164,62.3103
22.085,112.177,-80.5144,119.974
15.639,49.7414,-59.6753,39.0244
30.0431,68.5583,35.0462,124.252
20.1998,101.844,-61.1557,86.029
51.0172,115.993,-16.3814,76.1946
170.668,71.6182,120.926,102.317
2.762,78.0409,-10.5384,64.2431
32.8715,77.6003,-120.966,120.373
44.202,137.151,64.8798,145.641
22.1039,28.6945,30.8983,44.8467
33.6442,65.7516,19.4518,52.7738
69.327,120.618,31.2638,164.258
9.08263,38.7074,-17.6038,49.494
42.0269,99.5874,-67.7225,58.6523
72.3162,36.2838,-23.4982,66.1035
19.906,96.3259,93.6998,106.496
25.5052,65.3689,-45.2316,80.7462
78.0796,177.32,78.9755,151.068
67.4486,71.6182,-115.375,96.8565
14.7515,67.9842,-63.5221,107.21
37.029,130.606,-42.5294,72.2881
30.8494,89.3579,13.9912,59.0067
60.3169,87.1591,-13.6929,83.7731
20.0976,126.8,46.1952,66.9523
292.801,84.2679,-89.4639,94.7352
11.4629,102.659,25.4939,77.0929
25.5233,145.493,-81.3073,72.6448
95.4918,146.738,-3.78237,112.208
21.4319,106.105,79.9852,89.084
24.1899,75.9637,-30.4449,105.176
-1.34736,71.1772,-63.6959,92.4417
74852.8,3088.53,182.003,67.3305
1746.12,320.018,-70.5739,38.3703
-8.63243,107.357,12.5194,94.4653
178.357,99.5874,-10.5393,64.7399
25.8772,57.7782,-20.245,88.0999
-2.30343,67.9204,-25.189,55.5107
14.7543,38.7712,-64.6587,-2.63641
21.4436,83.5135,-27.4834,118.217
95.8691,94.3807,-134.587,70.2882
53.5761,160.839,81.3943,126.659
-1.66954,154.072,-103.486,76.7015
18.4879,76.3414,-84.8298,57.1602
140.75,77.2856,29.5971,58.3754
13.8013,165.987,-107.643,115.424
29.5912,176.949,14.1325,95.3538
23.0403,49.3587,-64.0991,62.5132
45.9184,150.655,128.649,131.447
19.9375,67.9204,-78.9233,54.3195
32.8354,101.97,54.1803,106.134
21.8279,87.2219,125.875,93.776
175.67,93.3137,-36.4348,110.765
29.5414,124.49,165.265,82.626
128.1,113.428,-56.3357,83.5711
408.721,547.811,-50.7624,116.184
36.3408,61.0951,-151.156,87.8905
26.794,16.2593,-70.5973,47.092
16.7578,103.599,-85.9919,66.8377
350165,4706.52,83.107,-249.156
52.2127,204.662,13.441,95.5354
21.523,69.0686,31.4841,72.8799
41.1318,65.8792,-3.82648,66.8051
35.6678,113.241,-87.314,113.983
75.3369,147.919,50.7748,96.2574
35.8982,180.351,174.943,179.673
33.4097,115.055,52.0445,145.784
9.02563,94.569,-126.563,67.9964
45.7522,93.5648,43.2609,131.651
21.7998,100.841,4.95613,60.3817
23.2572,90.6768,-58.8035,87.0971
10.3496,85.0851,-82.5267,42.5819
66.2126,129.421,102.677,132.116
47.8717,130.294,-16.3775,133.529
23.3567,62.4984,-80.5023,82.1242
31.7337,90.8024,88.2548,82.4744
24.6232,109.298,7.19646,105.716
30.9884,86.0908,-52.8601,98.3352
-8.47239,114.679,-108.695,88.1361
28.6135,120.118,-133.256,100.526
106.552,112.865,39.1595,111.792
21.8391,79.8656,-34.3106,68.1829
11.8306,79.1106,-37.558,72.7406
13.7623,103.724,-57.9185,119.761
71.4101,129.358,40.4467,88.8022
45.2946,86.1536,-26.3787,60.7696
51.6958,114.679,66.5405,98.1902
23.3747,114.429,20.2622,86.2111
163.152,119.993,-77.8349,95.8466
87.4604,186.778,-52.8676,174.077
32.8353,100.591,4.35357,93.971
15.3146,107.044,40.7367,75.0637
44.9622,60.7762,-67.3333,97.6936
53.4705,125.427,93.2496,107.957
50.0974,168.838,137.314,196.659
35.1149,145.12,-36.8146,90.2133
16.3418,65.3051,-8.69024,46.1296
131.431,117.306,38.2807,128.481
28.7176,94.0669,-9.63158,64.6137
18.4981,64.7948,37.2568,98.6265
33.8742,54.1425,-97.6517,69.8247
61.2632,54.5252,-15.1672,81.2456
17.5413,109.737,60.5212,101.487
18.335,130.232,83.3008,116.748
12.8713,24.2943,-90.3705,36.2136
19.4624,110.3,-30.3021,82.7647
18.7614,66.5808,-30.5735,75.4538
23.3505,58.0972,77.666,76.7335
22.1528,15.9405,-93.3368,27.2443
166.818,128.797,-5.33743,100.646
14.8804,103.787,-87.3949,111.145
33.2662,119.681,84.695,106.945
12.7621,108.422,-37.2053,84.8552
31.6691,160.095,86.4822,107.906
23.5041,62.8811,44.5229,90.0904
15.6669,112.865,-0.755961,72.4376
23.968,67.729,-16.5174,99.4037
50.7076,98.2078,78.5482,104.515
16.4486,60.3297,-0.401206,76.8508
15.6496,59.6918,63.2486,110.868
166.613,85.9651,-75.665,41.0049
