"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
632.399,477.828,-41.085,38432.9
54.0714,480.169,42.6944,63843.2
-4.76486,701.517,-8.45819,18882.9
176.124,443.063,-57.545,57955.2
12830.1,682.614,-66.0715,33518.7
217.689,522.697,-21.81,342.303
14.8992,304.981,-99.8437,45485.8
45.2958,619.157,155.135,11893.8
13.2427,478.414,-54.1301,445.233
44.8172,866.544,1408.91,6935.52
64525.8,614.945,41.3413,62414.2
1080.01,881.187,23.4074,7870.73
220.536,650.797,-59.0701,20550.6
46.6759,62.626,2840.18,17156.5
56.5136,92.3093,281.518,384.62
24.6103,508.929,-102.096,69905.5
99.3824,1051.26,181.53,330.318
64.3392,741.544,-49.4027,45990
78.5195,805.994,47.8365,50906.5
37.1537,934.476,1.81123,29347.5
30.7439,68.8772,-26.1543,326.347
24.6572,1296.1,2725.26,13395.3
71.6436,110.175,12.7997,404.71
65.9888,970.782,44.9835,355.107
157.474,76.3414,175.529,278.977
2.92486,75.4601,-76.6128,192.17
79.5082,1067.76,107.201,39941.1
38.8732,879.146,105.8,47387.9
43.7404,554.445,99.7922,65569.5
87.2595,933.756,43.7448,78365.8
84.8085,636.647,47.9736,19500.7
28.5953,814.336,-3.72932,21125.7
-2.77874,532.896,70.855,50640.7
8951.01,968.441,3157.1,4862.72
0.681191,801.434,50.0001,34845.6
6.70628,669.692,-39.9502,2199.94
38.1817,106.794,81.2403,540.679
8.72192,627.228,146.272,45927.2
-2.63985,518.808,15.9419,14942.3
25.4926,1378.01,176.805,2699.23
54.1842,715.859,27.4825,11785.1
98.5099,517.415,877.013,64185.4
101.152,79.6769,-58.6112,270.851
13.4063,758.466,63.8426,384.468
14.8694,338.32,175.333,702.636
1944.78,447.892,1.3197,5355.12
128982,190.051,63.9616,60473
147.866,571.651,-26.4938,42637.1
46.8753,110.801,-30.7429,396.412
23.3521,133.287,65.7715,423.434
-12.5181,580.088,20.3669,67605.8
121.408,778.81,18.8434,14584.9
16.6934,107.984,17.9604,3037.82
66.2895,867.985,67.1734,7887.83
67.9963,563.372,-72.8923,51951
58.4049,748.745,89.0672,290.617
65.9025,74.9563,56.1722,430.731
50.5705,465.405,-31.5198,16103.8
21.5946,851.242,82.7074,52270.9
14057.2,647.631,287.462,45403.5
128.021,621.489,30.5576,99485.4
24041.6,481.748,-14.4956,39370.6
5340.44,574.981,1117.69,267.265
346.276,462.941,2.91334,90805.1
84.5693,402.365,27.2722,27977.9
21919,1106.64,26699.1,367.039
64277.9,423.404,60.1694,11128.3
46.1121,202.137,9.33853,5915.18
77.6018,334.653,155.744,10901.5
39.9278,482.333,67.1826,52529.9
15772.5,472.558,112.53,78237.8
43.279,75.2712,-37.8744,229.937
34.2775,103.348,-19.5372,597.119
235.113,1899.5,161.563,43630.2
303.86,21.8072,27.6342,193.812
-18.2276,810.615,14.8927,30862.6
365.014,63.838,79.1822,421.493
-3.20124,56.1836,-109.315,269.796
13.2428,149.349,24.4534,268.755
13.0777,812.895,4.80227,63227.1
33.7455,982.724,36.5919,17551.8
-9.0695,52.7392,-17.9226,377.813
9304.94,354.583,15.3962,105595
17.8979,891.028,14.0607,23878.5
14.7425,331.223,-107.02,36644.2
73.0777,5.61078,7.78564,323.299
406.248,1605.57,300.168,47440.8
47.7251,523.567,17.6424,40176.6
113.241,635.003,123,73600.7
101.041,239.343,-17.9821,247.408
21282.4,760.327,59.0775,55274.8
52.1689,16.5782,-115.555,149.092
3612.92,719.04,119.278,20506.6
8.30188,808.815,29553.3,41609.7
128.1,422.043,47.3909,22283.1
-13.2855,465.405,-102.952,66001.8
10888.2,992.685,372.384,60679.1
35.9489,743.644,569.891,51705.1
5.11935,698.516,25.5669,43226.2
353.408,104.602,11.3197,548.367
10.0575,628.478,51.5262,15129.8
117.459,114.992,76.6917,220.894
-12.1885,707.278,138.162,70896.2
569.668,725.281,-13.8561,34998
10866.9,515.73,-35.9535,37107.6
56.1136,122.929,98.0159,477.754
15.7382,105.541,19.7571,344.435
23.9896,609.59,4.52367,4931.64
90.4912,55.7371,21.0091,249.737
90.6502,571.593,159.232,25328.1
150.348,143.067,-74.9449,274.471
70.9826,207.309,111.03,837.774
114.338,638.63,62.9924,16542.9
10786,598.633,4.92254,7701.07
-14.9905,558.017,57.0084,6625.21
21.2403,664.679,-21.9479,6598.32
3.78139,609.02,37.0764,18686.5
22.8469,406.638,-19.9878,48478.7
48.014,282.804,44.5916,61550
33.0413,137.774,-30.6222,1915.27
63.6336,587.137,2959.31,40543.9
330.927,116.118,207.008,712.708
10.2683,505.612,-50.0931,99112
40.9264,608.621,103.181,8040.64
84.7691,465.405,-41.3244,72062.8
221.288,347.928,22.6269,367.169
22.704,766.688,-45.8333,18579.5
9.54945,155.563,-3.7238,429.646
74.6841,49.6776,-59.279,264.687
46.5297,1063.26,35.815,386.117
220.546,449.423,275.276,52452.5
31.2696,103.474,117.222,353.134
21.7979,88.7926,-0.196345,316.184
19.0362,338.44,-66.8326,410.051
36.9888,126.113,31.1247,1275.79
42.9316,627.739,17.8133,38144
228.216,855.923,54.2368,6921.12
85.148,669.016,11480.3,35230.2
15.534,894.449,200.187,21755.2
46.4676,652.548,4410.88,253.03
31.2691,128.734,17644.1,13298.8
287.511,1467.9,93.2251,40035.8
355.994,268.335,-92.6388,12609.7
64.5382,434.039,-84.6288,37094.8
28.4766,106.293,2429.41,5159.07
631.896,45.0853,-85.6259,201.679
31.6919,937.416,217.557,33165.7
21.6591,497.631,-8.03022,44512
34.0432,311.811,119.746,22485
51.8882,656.276,545.081,381.15
21.246,530.464,-41.2404,225.365
88.8736,721.32,48.935,2766.72
112.655,561.53,289.007,27869
218.682,744.244,142.233,71923.5
-23.7518,24.1029,19.5636,193.897
32.0081,34.4343,37.6838,240.654
10.3181,553.292,75.76,11078.5
37626.3,579.973,4145.74,57592.3
38.3634,551.965,-31.5967,23511.3
