"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
61.4852,161.274,-55.5909,128.701
2.47854,22.9551,-91.9061,40.9803
49.7203,151.028,-32.1439,80.3041
30.9802,22.126,-45.9014,62.7338
37.8299,67.0912,-26.9158,92.8477
21.6346,117.681,7.94639,127.424
5.62075,83.8278,-130.133,56.905
31.9038,53.8236,-21.193,100.096
5.5611,30.2251,-66.8089,63.5331
17.7836,65.2413,-71.3861,31.9685
19.8033,77.6632,10.6985,75.3084
10.5759,54.0149,-26.8106,72.1971
16.8503,131.292,80.4307,111.335
27.3731,53.4409,-6.03601,80.1198
30.6316,39.5365,45.5872,89.2919
21.9459,63.5828,-82.2927,50.2324
30.414,85.4622,18.4787,76.9624
16.9314,74.0118,-75.2639,23.2085
51.9703,120.93,14.8259,98.1204
10.2568,81.564,-92.4908,34.6442
45.5878,104.664,-36.2479,64.7027
44.1503,184.245,133.433,163.56
30.0632,166.855,259.331,128.109
13.9047,76.4044,10.5667,55.2592
17.4232,97.2042,-13.0122,72.011
7.94843,48.0193,-28.6045,72.0774
20.9291,66.6446,2.9658,65.8419
40.3572,87.2219,-2.49722,92.0137
-18.3812,76.7821,-14.4928,61.0082
66.2436,179.361,119.152,158.695
61.2098,124.116,-129.53,87.1718
18.4205,57.3317,87.2028,46.3912
47.3775,145.493,104.427,139.747
35.6983,112.678,-46.1159,110.592
27.9088,90.0488,45.9233,87.5411
39.2378,53.1219,-26.4467,106.835
40.3851,79.2365,54.2387,82.8226
-25.4865,54.7165,-1.59062,71.69
28.9322,44.1924,-29.7738,52.9449
7.93167,71.6812,-105.992,110.447
4.715,61.4778,-42.4219,35.8565
25.1371,77.915,-9.98138,79.0448
14.2901,78.1038,39.8809,85.4575
37.639,83.1991,64.3174,101.89
49.087,154.818,-79.985,83.7154
8.20402,89.2951,43.8726,80.1858
16.3169,81.7527,125.198,48.8911
30.7302,69.1962,-23.1106,35.7434
24.29,62.4984,-62.3062,51.4586
10.7805,102.847,-67.9163,61.6325
11.7311,71.6182,-71.0173,35.1171
33.7741,102.784,49.218,74.8654
10.3302,72.3742,-32.9192,32.5729
11.2047,75.586,-32.0604,38.8483
64.0745,121.18,54.3319,147.458
28.6181,79.4881,-76.6956,69.5853
47.8668,59.3729,-1.36291,79.2947
5.84067,54.8441,-136.189,75.0609
31.1947,56.7577,89.8303,87.5862
34.4359,97.5178,79.8969,110.872
12.5089,63.2639,-57.5435,70.3885
25.519,91.0536,3.48983,73.1281
60.266,67.4739,38.5677,89.4247
54.6164,70.153,192.797,132.806
20.5754,96.5141,85.319,92.9685
22.1489,106.794,72.4353,100.707
14.6203,76.2785,-46.5276,79.1865
28.1578,104.977,-21.7834,47.7037
30.1967,72.7522,29.5547,76.7546
22.0947,76.0896,56.7521,124.984
18.1536,135.593,-17.2328,100.396
33.4533,109.173,98.2549,128.761
34.3008,80.0544,40.6215,95.4568
21.7261,115.555,125.924,111.165
34.4333,168.342,58.1832,123.341
72.0245,119.431,77.8822,116.508
48.403,71.3032,-2.35373,68.4112
26.7017,61.3503,14.9179,75.6053
19.0962,79.2994,75.9708,68.6854
31.7229,149.038,92.7525,101.931
22.1198,82.6332,70.8143,116.112
35,119.806,37.5385,78.6348
6.05016,49.2312,-42.7466,57.8685
9.29424,71.4922,-26.9784,50.321
46.2435,149.536,-6.81868,137.932
35.6495,84.1422,29.8975,116.017
24.0118,71.1099,-39.4081,58.019
47.8094,116.493,65.762,91.7575
3.62522,86.3421,-96.8014,71.7624
60.1908,112.678,-84.7583,98.1987
27.7346,109.924,24.5643,58.2
35.4926,110.863,45.2611,109.101
37.538,150.53,141.422,131.37
16.036,74.6415,-32.8175,74.023
54.0379,120.493,66.7488,105.781
18.5662,88.6669,34.749,121.489
59.3142,188.569,272.466,207.357
7.91347,80.8721,-89.876,63.7928
17.3108,48.2744,73.138,47.9867
28.5559,84.1422,-2.76866,70.4142
45.7638,56.1836,73.8808,87.7565
33.3165,75.523,74.2917,70.9332
69.8324,194.678,65.1204,246.1
44.2555,99.0858,-117.311,139.702
15.3815,35.9012,-13.9473,49.3809
1.33245,73.7599,-44.9756,52.7239
12.6271,73.7599,33.9236,105.936
8.21525,62.1157,-30.2769,85.0232
33.779,116.555,73.4278,171.699
12.5767,95.6985,-18.2243,81.1093
43.5652,112.74,153.087,137.275
36.4096,124.927,10.3284,128.944
25.1947,212.783,217.253,194.357
14.1588,124.053,31.3028,69.6175
27.115,34.1792,-42.0066,35.7687
14.1303,81.6898,98.5425,91.0407
22.7532,90.614,-34.2306,15.2995
9.03008,78.4184,-46.9195,30.9944
31.3601,87.5989,91.571,81.3867
11.5198,120.993,60.6848,101.19
6.19411,118.618,-24.2311,72.2968
14.2624,80.5576,-27.4543,45.9371
29.0912,85.4622,105.493,102.221
20.9256,101.28,23.0192,127.09
51.7981,206.94,211.126,196.38
22.7,26.6538,-29.967,75.9786
25.5205,60.1383,117.715,121.643
49.1645,86.0279,-16.2254,81.194
21.3692,21.1057,-108.897,29.1134
45.7525,152.892,190.347,149.879
19.6173,78.796,-92.4904,77.7198
10.8276,55.5457,-35.7855,44.2353
21.9528,90.2372,65.851,55.5481
43.488,150.779,111.184,97.1602
17.0776,93.7531,-43.668,79.9873
18.0092,56.8214,81.9563,92.1021
11.9956,95.071,91.3808,90.9195
26.4081,67.4739,-51.3881,83.8742
22.3671,166.297,61.4143,155.568
33.2053,127.05,-69.4217,46.7709
25.2625,55.163,73.9081,119.884
49.1455,97.7687,139.432,107.648
44.6663,95.3848,-20.7025,100.142
26.5067,70.5995,80.0437,85.0995
34.54,85.7765,21.1013,111.482
16.5158,54.7165,47.2046,32.8747
48.9141,109.799,80.0163,84.6702
30.6638,97.5178,51.013,103.976
11.8552,110.55,13.0939,88.2662
10.5858,76.2155,-47.5416,65.0168
44.6382,52.0376,38.4051,48.4858
39.633,91.5559,16.2737,75.1006
6.84515,36.0925,-66.3212,103.396
1.91588,90.1744,-2.91862,103.498
35.9406,137.712,-28.4341,108.012
72.2983,155.936,109.794,200.049
46.4601,64.5396,-4.22787,89.5214
53.065,91.9954,-16.7576,49.5313
0.33087,75.0823,-20.5479,103.17
36.2965,52.3565,-10.7951,44.1261
33.3345,72.8781,20.123,81.1003
19.2876,104.351,-3.76609,108.264
15.9865,109.924,18.7625,79.5178
20.7551,47.2539,-21.3459,103.434
31.9726,52.229,-46.8864,86.3552
11.6765,85.9651,137.085,168.964
17.2396,101.719,18.1739,116.756
14.7501,127.299,87.358,113.452
19.3574,71.7442,1.88915,57.9135
24.8427,80.5576,-16.5961,111.753
33.7564,97.3297,216.601,125.512
20.3326,106.856,-24.5919,46.9301
34.251,122.617,66.0326,107.074
-0.619335,96.5769,71.0903,74.899
10.2407,50.9533,-45.1751,42.5137
13.6197,96.5769,2.21455,62.5792
36.1834,107.733,18.3883,111.471
28.7571,96.075,38.0758,121.079
34.7271,88.9182,129.947,200.245
25.8019,78.0409,74.3342,96.4682
23.0668,24.8044,-6.83348,114.343
-0.393677,20.0217,-3.83819,80.246
25.8614,48.9122,11.5238,77.6761
14.2083,110.675,11.7469,100.627
14.8907,79.4252,-22.4193,67.403
32.3873,140.141,-72.0107,82.8786
25.0896,138.958,51.0964,120.833
20.0302,91.1792,49.0342,104.865
10.2291,38.2609,-35.8221,80.3079
19.6428,83.262,39.3019,87.0543
21.9251,72.9411,21.2062,76.8854
45.818,99.9009,105.71,136.516
27.368,52.2927,15.83,56.3386
9.25215,81.8156,96.2454,109.76
30.5431,167.165,-26.6832,111.307
8.94683,117.431,2.80604,40.2447
17.6152,91.6187,-10.0653,111.533
67.9188,119.368,144.481,128.655
12.2463,99.5874,119.103,81.3161
15.5705,50.3792,76.5387,77.0641
29.8212,76.908,21.6555,63.7085
50.8959,92.4977,89.976,120.111
17.8659,79.3623,-5.07856,95.8438
22.1755,73.256,-31.7879,91.6648
12.1899,166.731,49.761,87.583
30.995,76.6562,12.1717,79.3446
9.46305,58.3523,16.564,61.9869
17.5913,109.862,47.9503,71.5956
23.6253,125.801,62.9295,100.969
51.683,117.868,106.779,117.87
23.7471,76.7191,137.047,117.862
39.4117,137.961,82.9237,111.855
55.9991,35.3272,-24.3623,46.1282
48.9589,101.907,100.593,134.467
17.3232,101.28,122.154,83.1203
15.6781,71.365,-46.5173,71.1948
12.6624,86.3421,-11.5299,83.766
27.9923,71.5552,124.565,96.5208
32.0031,127.674,-48.0633,113.399
21.6079,139.331,41.684,99.9639
27.5941,108.109,-76.3932,98.1551
-0.908085,71.8072,-53.2811,55.0868
24.9426,100.277,91.2393,94.5703
8.8371,74.3896,-5.05423,70.6903
19.5339,97.8315,-123.907,86.987
36.8332,106.919,58.8695,124.475
17.8456,96.7651,33.8176,55.5078
24.4273,53.5684,-20.9822,36.2017
60.4287,149.784,-35.6685,137.9
34.9839,88.4156,130.711,104.761
31.0796,102.032,-54.9241,100.373
28.6393,56.3749,-69.396,73.3134
28.1855,85.2737,20.0666,68.9669
28.7377,140.639,86.6591,141.498
23.6894,69.7065,-12.3729,57.3309
32.3622,117.493,-100.54,67.4188
2.73669,61.6692,75.3493,103.56
22.5724,75.4601,75.4148,102.335
39.2195,27.6104,-37.7571,29.7477
