"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
72.871,880.287,-38.4298,49512.6
-5.67398,1206.74,-49.5367,7765.12
33.9133,85.3365,18.1978,211.541
27.2663,163.073,-5.29457,292.811
20.7845,40.4294,27.5152,203.618
49.3329,509.452,-158.792,8295.39
40.2386,111.176,-11.1134,342.565
1.93389,183.133,18.3427,284.024
23.5925,456.245,-11.6436,13235.6
45.4873,753.185,18.8015,32944.6
19.1996,59.3729,-66.9886,160.639
-9.17937,1152.01,131.222,48701
22.0739,870.985,54.781,230.751
17.1187,1147.03,58.361,288.402
54.2064,518.924,151.896,29719.3
20.4808,185.357,145.58,328.645
-7.01973,467.517,-89.8623,10013.8
61.5111,614.205,25.034,83500.1
3.11544,799.213,-189.748,353.526
-86.2991,40.2381,-113.201,157.339
-64.8313,210.262,423.984,1219.34
-8.44289,701.517,-88.5594,26038.2
4.79959,671.268,-103.93,34741.6
46.2585,675.413,-51.3091,34981.1
42.7512,453.893,105.934,22908.1
31.9219,83.3248,42.2671,171.107
71.583,1894.16,138.511,60763.7
94.6637,875.486,125.635,137104
2.80089,1120.99,34.3104,11907.8
9.75798,551.388,9.53972,35887
-47.4896,1026.59,-12.8296,53574.5
-6.52063,833.899,89.5647,54983.6
26.3307,438.229,-47.7766,792.36
28.3328,83.262,-11.8964,216.918
35.4996,1086.48,106.411,19052.5
66.6631,51.3998,93.3371,334.211
28.5252,1372.61,196.462,74366.6
137.465,596.69,45.2632,172009
53.7782,482.45,84.472,46282.9
59.4382,173.297,149.281,440.288
25.9219,89.4207,5.1931,192.679
47.0138,891.929,25.5782,15948.7
55.1683,1048.07,-134.876,29544.1
19.0826,1698.94,188.067,29101.7
57.9455,311.388,71.8633,14540.7
20.9141,681.354,-66.2431,19668.1
29.9618,858.863,-93.7363,16435.7
74.7907,775.929,145.927,26525.6
-9.10536,559.515,39.3516,67724.8
83.2476,1217.72,96.3206,68979.2
56.3623,3803.37,287.225,625.789
-5.58019,288.994,34.3712,34530.4
30.5154,155.501,264.006,11572.5
13.6246,111.239,-60.7123,250.673
-0.769425,11.732,-102.052,341.023
-26.9201,922.534,141.292,89197
-6.43387,363.444,-4.90944,3939.9
66.6014,73.5709,131.282,317.051
21.6292,515.324,96.756,13430.1
20.0158,788.831,5.07259,36279.2
70.7948,539.319,-27.029,31588
22.7604,611.414,-54.1811,21529.4
-93.5706,591.544,62.0175,117430
80.7812,1152.61,59.3171,34460.4
39.5285,1090.44,55.4297,93043.4
9.28158,561.069,-63.9079,7123.94
77.1491,636.59,-82.6389,72210.8
31.1026,799.153,62.4337,256.053
74.7963,523.509,389.048,58900.6
154.24,574.005,120.588,144107
-2.44201,455.598,98.2317,42949.6
5.57215,828.258,170.082,2325.96
38.7818,116.743,20.3222,267.056
23.8664,1024.55,314.524,13908.7
2.71891,52.6117,191.63,257.644
15.4229,605.541,-16.5676,227.337
49.7977,623.08,-41.2913,284.745
57.853,411.561,-61.0258,24477.7
17.8868,662.481,-78.7158,47973.8
-64.1902,569.582,174.23,276521
55.7207,107.295,45.7271,338.798
19.9217,448.657,-83.8619,1461.87
22.4742,406.342,-56.6415,3460.68
-54.5007,1054.86,152.05,122543
25.415,1455.78,71.7801,376.792
-30.7486,602.231,994.813,160831
47.8961,83.1991,-66.2585,276.905
22.3604,977.323,-4.78823,21603
29.6223,219.297,19.9421,907.432
32.1403,552.196,-56.7426,42315.9
47.4571,494.482,-73.0316,53679.6
21.162,733.862,14.7262,29777.9
74.248,88.1015,-55.519,277.183
36.1914,96.5141,58.444,311.424
44.3595,144.747,-28.6108,262.054
-54.7883,742.444,142.926,217330
-3.59646,489.929,6.51396,23781.7
23.3908,90.1116,-87.7855,1545.04
-17.4806,863.964,80.3243,74736.9
-1.62906,773.949,29.5453,9893.5
60.0037,421.452,2.71976,30253
-2.70624,398.206,-23.1357,37947.7
6.10229,77.8521,-97.5811,204.189
42.7919,898.17,-6.78471,57406.8
17.8427,206.078,1.15021,633.938
22.6014,583.069,25.9222,8968.87
22.7273,279.646,55.0426,3627.34
55.6577,694.616,97.4458,25187.2
23.7987,761.467,255.27,47698.7
12.6328,85.5251,17465.6,5424.51
52.5359,633.642,-26.5638,217.882
20.5858,755.286,19.1805,225.702
18.383,129.234,161.052,77091.2
14.4126,66.1343,16.295,217.882
51.2884,816.136,30.217,14893.5
35.7097,246.865,4822.92,383.21
20.882,787.271,10529.4,23697.8
-17.3,491.914,240.483,181.387
28.2849,339.462,205.538,423.077
56.6046,894.629,50.8741,26997.4
94.3445,627.626,126.198,123298
39.0039,1195.46,154.28,370.2
8.04881,773.289,-21.2947,14507
10.636,11.3494,2711.71,3412.63
40.8916,356.081,789.102,4247.12
22.2637,106.23,169.687,246.168
70.6213,974.202,8.40518,95504.1
