"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
84844.8,73070.7,95.48,22.257
97055.2,132286,37738.2,22.2591
108015,146320,363.32,22.2622
81324.8,106923,130.2,22.2643
92545.6,131119,298.84,22.2674
86156.8,119757,11.16,22.2694
109975,123265,489.8,22.2756
85420.8,68560.8,88.04,22.2849
96310.4,84594,283.96,22.286
88456,86791.3,209.56,22.3035
105114,80116.4,162.44,22.3077
64564,55848.4,256.68,22.3201
77262.4,73528.3,33.48,22.3376
104673,88744.3,43.4,22.3418
76189.6,77009,107.88,22.3438
75807.2,58685.5,210.8,22.3438
74997.6,85521.6,78.12,22.3469
74978.4,58459.8,65.72,22.348
94384,148205,173.6,22.35
71357.6,45176.9,3448.44,22.3521
78949.6,76708.9,126.48,22.3562
67580,54509.2,1253.64,22.3573
79925.6,72181.6,39.68,22.3583
88566.4,55891.8,52.08,22.3604
89221.6,117610,209.56,22.3614
107597,121000,244.28,22.3624
77677.6,109905,124,22.3635
104766,93958.5,436.48,22.3655
66885.6,57438,1.24,22.3676
77434.4,109325,83.08,22.3676
68483.2,61724.7,55.8,22.3676
74288,82012.4,192.2,22.3707
74242.4,79139.3,549.32,22.3759
66736.8,48577,12.4,22.3769
86783.2,101737,1816.6,22.379
83911.2,65351.7,102.92,22.38
95068,98253.9,265.36,22.3831
98880,115298,156.24,22.3862
116574,105922,197.16,22.3893
87706.4,83231.3,90.52,22.3903
71196,73818.4,54.56,22.3913
65909.6,54587.3,88.04,22.3924
75825.6,57505,53.32,22.3945
61946.4,52856.2,452.6,22.3976
88217.6,76596,269.08,22.3996
87072,82101.6,73.16,22.4017
88265.6,90828.8,405.48,22.4048
82313.6,50135.7,81.84,22.412
78134.4,76381.5,174.84,22.4151
64849.6,78200.6,245.52,22.4172
102916,143898,283.96,22.4192
68820.8,53400.6,95.48,22.4399
77660,54587.3,65.72,22.4471
77548.8,70990,69.44,22.4502
91094.4,101039,221.96,22.4564
100809,81510.2,59.52,22.4616
75780,84708.1,239.32,22.4688
73134.4,56268.7,223.2,22.475
83676.8,90255.9,79.36,22.4771
96699.2,69581.4,33046,22.4781
94800.8,76597.3,121.52,22.4792
93178.4,126873,188.48,22.4812
88700.8,70321.6,55.8,22.4823
92998.4,76623.3,128.96,22.4864
95695.2,104926,372,22.4864
108753,92195.2,155,22.4895
88850.4,86069.6,128.96,22.4916
74176.8,88570.7,147.56,22.4936
71807.2,67235.3,360.84,22.4957
93543.2,90838.7,804.76,22.504
94003.2,108283,159.96,22.5071
73150.4,73208.4,138.88,22.5112
67968.8,73002.5,95.48,22.5143
72124.8,43398.8,40.92,22.5164
69175.2,60021,59.52,22.5195
85024,68227.3,106.64,22.5195
100950,88454.2,203.36,22.5236
82240,49602.5,31,22.5267
59198.4,47329.6,88.04,22.5277
80784,72318,116.56,22.5412
92936,68822.5,109.12,22.5443
82313.6,93482.4,2639.96,22.5525
66945.6,80152.4,143.84,22.5608
72286.4,41365.2,80.6,22.5628
79269.6,80814.5,264.12,22.5649
87519.2,77908,15822.4,22.568
95484,74406.2,86.8,22.569
64900,64674.7,27.28,22.5721
83058.4,64797.4,53.32,22.5732
84230.4,114824,193.44,22.5763
74365.6,59463,458.8,22.5783
77530.4,65081.4,207.08,22.5804
67687.2,72960.4,918.84,22.5825
76907.2,114392,158.72,22.5845
85846.4,128884,142.6,22.5856
77928,61355.2,187.24,22.5866
74481.6,66723.2,212.04,22.5876
80454.4,76607.2,74.4,22.5887
88189.6,74500.4,251.72,22.5897
91548.8,67137.3,6.2,22.5907
67576,59604.3,55.8,22.5907
85142.4,50120.8,455.08,22.5959
67384.8,69234.2,86.8,22.6558
80589.6,43908.4,133.92,22.6744
86065.6,60835.6,80.6,22.6879
77307.2,48921.7,80.6,22.692
64389.6,56668,142.6,22.6971
102380,86209.8,224.44,22.6992
95380,85031.8,174.84,22.7426
89402.4,79372.4,146.32,22.7467
92229.6,78836.7,100.44,22.7498
58966.4,59929.2,78.12,22.7509
87509.6,59880.8,90.52,22.754
106274,90880.8,91.76,22.756
85340.8,60659.6,53.32,22.7581
86975.2,120533,166.16,22.7622
69705.6,43741,143.84,22.7633
102037,95312.6,58.28,22.7643
76311.2,57957.6,136.4,22.7912
107235,112673,133.92,22.7953
98668,64730.5,401.76,22.7984
85039.2,69996.8,627.44,22.8005
95220,73768.8,71.92,22.8036
83144.8,56899.9,96.72,22.8056
81104.8,72934.3,127.72,22.8067
94183.2,139672,208.32,22.8087
94205.6,112086,60.76,22.8108
98276,85529,48.36,22.8139
69705.6,66404.5,128.96,22.817
97143.2,72780.6,136.4,22.8191
78953.6,60839.4,124,22.8253
88892,59780.4,388.12,22.8284
88503.2,111519,105.4,22.8304
73377.6,55137.8,288.92,22.8315
82220.8,61640.4,60.76,22.8335
93989.6,75757.8,163.68,22.8346
70635.2,67139.8,88.04,22.8377
86426.4,92203.9,177.32,22.8377
96913.6,64478.8,38.44,22.8407
82943.2,75056,147.56,22.8655
74397.6,50384.9,184.76,22.8769
84679.2,112671,171.12,22.88
91162.4,88093.3,136.4,22.8831
95541.6,65065.3,119.04,22.8872
101678,109645,156.24,22.8893
77004,71406.6,44.64,22.8914
81934.4,80639.7,234.36,22.8934
76324.8,91596.3,84.32,22.8945
84222.4,117598,62,22.8955
88742.4,107351,100.44,22.8955
71936.8,63688.9,31,22.8965
79891.2,54589.8,37.2,22.8996
77313.6,103084,48.36,22.8996
77419.2,82360.8,97.96,22.9017
95292.8,86909.1,163.68,22.9038
100017,119897,173.6,22.9048
75634.4,55330,115.32,22.9079
77864,48911.8,39.68,22.9089
81972.8,76920.9,100.44,22.91
68900,41020.4,34.72,22.912
74313.6,83903.4,141.36,22.9131
82112,58366.8,55.8,22.9141
68835.2,81804,5162.12,22.9151
86024.8,76490.6,147.56,22.9151
63551.2,71424,450.12,22.9182
78860,68213.6,233.12,22.9193
96080.8,100229,85.56,22.9244
70011.2,53368.4,76.88,22.9368
63988,39172.8,100.44,22.9441
102531,73980.9,106.64,22.9451
102936,94574.8,68.2,22.9482
64900.8,48451.8,116.56,22.9503
94609.6,101914,1334.24,22.9523
113058,127125,183.52,22.9544
91972,104093,207.08,22.9554
85785.6,86473.9,54.56,22.9585
66718.4,50582.1,93,22.9585
99284,100684,124,22.9596
79968.8,60570.3,1396.24,22.9596
83707.2,87991.6,59.52,22.9627
83046.4,129012,207.08,22.9637
65124.8,72616.9,11806,22.9658
89868.8,136569,198.4,22.9668
81495.2,62453.8,76.88,22.972
88607.2,56405.1,70.68,22.974
76964.8,91932.4,74.4,22.974
71212,69581.4,2.48,22.975
110974,78861.5,287.68,22.9771
80908.8,114973,177.32,22.9792
68840,42875.5,262.88,22.9813
63224,47463.5,76.88,22.9823
93846.4,99764.2,20091.7,22.9895
97124.8,108023,37.2,22.9905
97380.8,73643.6,143.84,22.9926
88725.6,53086.9,75.64,22.9926
99952.8,92340.3,169.88,22.9947
103925,92718.5,121.52,22.9947
104125,97841,81.84,22.9967
93832.8,84551.9,81.84,22.9988
89304.8,139675,1398.72,22.9998
76413.6,105027,119.04,23.0029
87847.2,72205.2,68.2,23.006
83986.4,74408.7,42.16,23.0071
108631,109854,248,23.0463
73505.6,74541.4,2577.96,23.0505
84358.4,103547,140.12,23.0536
80773.6,93443.9,-12.4,23.0608
61386.4,57547.2,17.36,23.0618
60256,44824.8,63.24,23.067
94483.2,93291.4,279,23.068
64311.2,48202.5,96.72,23.0701
81360.8,49297.4,11679.6,23.0701
93263.2,75542,1965.4,23.0722
79404,61925.6,157.48,23.0742
79336.8,53201,234.36,23.0753
89188,58586.3,88.04,23.0753
83732.8,60835.6,184.76,23.0773
58744,52939.3,52.08,23.0773
91112,80344.6,43.4,23.0784
92342.4,69989.3,446.4,23.0784
80912.8,65596,66.96,23.0794
69272,106084,208.32,23.0804
74374.4,72133.3,91.76,23.0835
98479.2,88898.1,231.88,23.0846
60852,36415.1,106.64,23.0887
69548,64361,31050.8,23.0897
86260.8,86039.9,6340.12,23.0908
91089.6,72807.8,243.04,23.0928
87332.8,77317.7,88.04,23.0939
103686,79570.8,431.52,23.0949
82718.4,108801,629.92,23.097
102736,81077.4,197.16,23.099
77385.6,43892.3,69.44,23.099
73030.4,98297.3,52.08,23.1063
86686.4,113864,172.36,23.1094
61108.8,45682.8,86.8,23.1114
97460,94375.2,131.44,23.1145
75652.8,43535.2,38.44,23.1238
82324.8,55320.1,91.76,23.1352
94148.8,83922,210.8,23.1682
73832,56473.3,399.28,23.1744
67432.8,94660.4,131.44,23.1765
84562.4,61016.7,74.4,23.1796
77065.6,45758.5,53.32,23.1837
92152,91482.2,262.88,23.1858
111564,108284,80.6,23.1868
82268.8,68446.8,78.12,23.1899
87839.2,60575.2,105.4,23.191
77644.8,58944.6,97.96,23.1961
72619.2,73637.4,204.6,23.1972
89172.8,101318,230.64,23.2003
87269.6,87535.3,169.88,23.2013
62128,55012.6,88.04,23.2034
73446.4,46361.1,49.6,23.2044
66699.2,43512.8,150.04,23.2054
66396,42963.5,3670.4,23.2065
73876,48885.8,32.24,23.2354
82545.6,64704.4,-9.92,23.2406
74651.2,69397.8,38.44,23.2447
71592,60768.7,89.28,23.2509
81044.8,87175.7,60.76,23.2581
80059.2,74323.1,96.72,23.2602
80440,57951.4,43.4,23.2633
77537.6,77488.8,50.84,23.2654
61716.8,45687.8,19.84,23.2685
64468,56062.9,101.68,23.2705
60007.2,36955.7,137.64,23.2736
88529.6,104322,57129.3,23.2746
68085.6,40057,0,23.2757
62998.4,69296.2,141.36,23.2767
65140,65349.2,4227.16,23.2777
81531.2,97477.6,13.64,23.2798
61895.2,36718.9,21.08,23.2808
103988,97176.3,213.28,23.2808
70022.4,44457.7,31,23.2839
96783.2,103489,95.48,23.286
70440,69076.7,120.28,23.2881
72258.4,107079,86.8,23.2932
65896.8,80374.3,1874.88,23.2963
91687.2,92402.3,939.92,23.2984
87918.4,84404.3,126.48,23.3005
82581.6,52417.3,23245,23.3077
68076,40432.7,1297.04,23.3077
80264,66366,152.52,23.3098
80561.6,52463.2,9373.16,23.3273
72164,42901.5,104.16,23.3273
90471.2,89668.1,58.28,23.3304
89811.2,103616,58.28,23.3366
72126.4,40531.9,1133.36,23.3408
79986.4,66628.9,32.24,23.3428
98292.8,88699.7,81.84,23.3449
87850.4,83341.6,105.4,23.349
100350,81294.4,81.84,23.349
73847.2,52711.2,102.92,23.3511
101778,122007,152.52,23.3521
114398,127988,101.68,23.3521
79572.8,98830.5,119.04,23.3552
64578.4,74459.5,64.48,23.3563
86308.8,57007.8,156.24,23.3563
85828,64974.8,58.28,23.3573
80003.2,102570,214.52,23.3583
81916,66940.2,50.84,23.3594
88232,69236.6,85.56,23.3594
115479,97027.5,215.76,23.3604
112916,90915.6,34302.1,23.3625
96908.8,70259.6,311.24,23.3625
84012.8,115945,84.32,23.3635
86686.4,71794.8,193.44,23.3635
105111,96050.4,109.12,23.3645
61037.6,51698.1,37.2,23.3645
95288,70532.4,93,23.3676
101063,141136,482.36,23.3687
63610.4,70892,146.32,23.3687
88735.2,103888,205.84,23.3687
86900.8,90982.5,125.24,23.3707
88184.8,74031.7,1434.68,23.3718
72424.8,59067.4,34.72,23.4038
76936.8,73368.3,126.48,23.4059
84405.6,74293.4,38.44,23.4141
80261.6,66513.6,50.84,23.4152
94514.4,131279,2669.72,23.4172
73318.4,41578.4,13.64,23.4296
68651.2,81216.3,94.24,23.4317
98938.4,102288,252.96,23.4337
90436.8,109610,117.8,23.4348
91168,81967.7,203.36,23.4358
72656,52191.6,34.72,23.4368
66533.6,48593.1,336.04,23.4399
77221.6,82927.5,26.04,23.4399
77196,81672.6,114.08,23.441
73296,50254.7,161.2,23.442
102563,109127,62,23.443
61466.4,65261.2,47823.1,23.443
82864.8,85976.6,163.68,23.443
70578.4,74050.3,90.52,23.4441
72626.4,43214,60.76,23.4451
64529.6,70795.3,116.56,23.4482
89346.4,99436.8,85.56,23.4492
81276.8,66860.8,172.36,23.4503
113994,133851,50001.8,23.4503
79987.2,67545.3,2791.24,23.4523
88648,65122.3,23767.1,23.4565
81550.4,79492.7,70.68,23.4575
101212,124940,520.8,23.4606
62649.6,58303.6,894.04,23.4751
93396.8,58035.7,34.72,23.4792
89144,72386.2,163.68,23.4813
84207.2,58945.9,54.56,23.4999
62865.6,53157.6,49.6,23.5216
85174.4,67628.4,73.16,23.5381
99775.2,97160.2,74.4,23.5608
86136.8,67139.8,94.24,23.566
90452.8,62207.1,57.04,23.5712
75039.2,54655.5,14.88,23.5712
75925.6,94192.9,611.32,23.5742
88629.6,119622,10106,23.5753
74121.6,59192.6,331.08,23.5794
93775.2,71042.1,49.6,23.5897
92285.6,126868,293.88,23.6042
58158.4,67948.3,520.8,23.6063
92587.2,87296,31518.3,23.6094
83445.6,87308.4,122.76,23.6125
89283.2,74623.2,119.04,23.6145
97596,95914,107.88,23.6166
73338.4,69446.2,85.56,23.628
77016.8,50101,239.32,23.6352
81445.6,76304.6,102.92,23.6373
66197.6,55468.9,33.48,23.6383
90420,100353,99.2,23.6424
76236,65973,293.88,23.6445
80840,66472.7,259.16,23.6466
92640.8,120781,97.96,23.6517
73145.6,50399.8,99.2,23.6528
67687.2,75147.7,-9.92,23.6559
88727.2,81567.2,121.52,23.659
88269.6,71947.3,226.92,23.661
90019.2,130613,143.84,23.661
103163,98669.3,47.12,23.6652
75864.8,66569.4,91.76,23.6672
78569.6,82525.7,157.48,23.6714
74432.8,62869.2,81.84,23.6734
76995.2,62086.8,66.96,23.6755
69179.2,65155.8,52.08,23.6765
86294.4,73156.3,83.08,23.6786
88872.8,136001,151.28,23.6807
87460.8,79046.3,93,23.6807
67111.2,71162.4,275.28,23.6817
67809.6,73287.7,64.48,23.6838
91179.2,123844,136.4,23.6869
78377.6,61496.6,64.48,23.6889
86854.4,134322,259.16,23.69
116568,103242,164.92,23.691
93656,75826,269.08,23.6941
94854.4,113594,120.28,23.6941
61340.8,42109.2,24.8,23.6982
89304,103082,74.4,23.6982
105666,86452.8,159.96,23.6982
68640.8,66250.7,146.32,23.6993
95544,108064,30547.4,23.7003
78802.4,104792,71.92,23.7024
86969.6,100622,195.92,23.7065
62806.4,38330.9,91.76,23.7085
68747.2,42871.8,76.88,23.7199
82169.6,65948.2,106.64,23.7406
65156.8,55890.5,20147.5,23.7426
92609.6,77125.5,57.04,23.7437
66747.2,58100.2,91.76,23.7478
83695.2,73401.8,32178,23.753
78882.4,68298,109.12,23.753
82021.6,55868.2,1045.32,23.7581
77298.4,53627.5,78.12,23.7767
73530.4,75869.4,24.8,23.7778
74129.6,107078,78.12,23.7809
81204,50439.5,70.68,23.784
76221.6,67356.8,32.24,23.7871
75312.8,83728.5,55.8,23.7881
79788.8,105874,507.16,23.7902
81270.4,57880.7,115.32,23.7922
72267.2,61130.8,44940.1,23.7943
64353.6,84701.9,76.88,23.7953
73355.2,62735.3,85.56,23.7984
75915.2,44755.3,73.16,23.8015
67520,44714.4,107.88,23.8015
106369,100373,158.72,23.8067
68599.2,44556.9,64.48,23.8088
79513.6,58568.9,120.28,23.8098
77154.4,58761.1,293.88,23.8108
72251.2,71504.6,38.44,23.815
90644.8,104238,192.2,23.8181
67816.8,57724.5,89.28,23.8201
80846.4,80318.5,372,23.8263
95384,65706.4,-14.88,23.8418
106808,75029.9,50.84,23.8501
67038.4,79124.4,128.96,23.8511
72771.2,67045.6,141.36,23.8511
68960.8,65012,44.64,23.8532
112861,116739,43.4,23.8553
80158.4,56552.7,7826.88,23.8553
104582,87278.6,55.8,23.8563
69252,85098.7,80.6,23.8645
105926,88667.4,95.48,23.8656
82968.8,110588,146.32,23.8676
97510.4,80328.4,231.88,23.8697
85164,106816,429.04,23.8883
71744,40236.8,90.52,23.8955
78524,50293.2,32.24,23.8966
87617.6,63481.8,53.32,23.8986
82477.6,57704.6,157.48,23.9048
88560.8,110845,159.96,23.9121
83806.4,57302.9,68.2,23.9162
80562.4,61153.1,2574.24,23.9317
108774,83054,311.24,23.9338
99697.6,143828,1018.04,23.9379
76578.4,103587,224.44,23.94
91648,70487.8,7.44,23.941
91950.4,67028.2,132.68,23.9503
82404.8,55106.8,85.56,23.9534
84360.8,87761,75.64,23.9534
98307.2,121983,310,23.9741
88015.2,87825.5,434,23.9782
69856.8,39812.7,-9.92,23.9792
90319.2,77139.2,88.04,23.9803
78232.8,58355.6,99.2,23.9823
112248,132893,195.92,23.9844
72532,91742.6,9.92,24.0009
73228.8,80350.8,93,24.004
76597.6,65539,31,24.0081
88416,101728,168.64,24.0081
100229,121642,274.04,24.0102
105282,140633,130.2,24.0123
75880.8,63220.2,-2.48,24.0123
84963.2,58924.8,44.64,24.0143
108217,119354,131.44,24.0164
95570.4,114376,115.32,24.0195
77768.8,76610.9,106.64,24.0216
91737.6,94359,106.64,24.0216
73409.6,115477,107.88,24.0236
108427,96174.4,64.48,24.0247
88779.2,68362.4,101.68,24.0288
96872.8,79831.2,115.32,24.0298
113210,112105,254.2,24.0309
69545.6,62871.7,11.16,24.034
80084.8,59211.2,55.8,24.035
89695.2,72487.9,443.92,24.0453
71836.8,62143.8,2368.4,24.0495
108626,73859.4,107.88,24.0495
83429.6,94551.2,152.52,24.0567
88045.6,67937.1,88.04,24.0629
80463.2,58658.2,136.4,24.0722
84131.2,51699.3,296.36,24.0805
69542.4,49264,11.16,24.0836
70385.6,69762.4,266.6,24.0856
78571.2,101082,152.52,24.0887
106708,119185,147.56,24.0898
83163.2,53091.8,75.64,24.0918
65528.8,70029,1.24,24.0918
115997,95566.8,2418,24.0939
87326.4,68233.5,38.44,24.0949
65848.8,65384,52.08,24.098
86813.6,103488,126.48,24.1001
77174.4,58483.4,34.72,24.1022
68836.8,67912.3,17.36,24.1042
111418,112516,233.12,24.1063
91988,105974,259.16,24.1073
88481.6,99812.6,6834.88,24.1084
102941,87922.2,171.12,24.1094
88444.8,74116,76.88,24.1104
100526,81128.2,106.64,24.1125
78823.2,55583,62,24.1135
66269.6,62744,291.4,24.1166
75220,78292.4,138.88,24.1166
81888.8,72864.9,80.6,24.1187
112654,102802,498.48,24.1187
67682.4,69066.8,99.2,24.1197
69678.4,70847.4,74.4,24.1228
77331.2,75930.2,121.52,24.1239
67974.4,50102.2,101.68,24.1259
86728,81132,136.4,24.1259
92024,73904,84.32,24.127
100260,93357.1,482.36,24.1311
100915,77072.2,31,24.1311
68656.8,42132.7,55.8,24.1321
79629.6,53821,83.08,24.1363
91046.4,64538.3,49.6,24.159
71216,55321.4,176.08,24.1641
73846.4,58735.1,78.12,24.1931
73583.2,57785.2,137.64,24.1941
75025.6,60109,133.92,24.1982
73331.2,73537,94.24,24.221
78841.6,49576.4,269.08,24.2241
83389.6,82323.6,120.28,24.2292
67743.2,49969.5,-12.4,24.2344
91004,92819,169.88,24.2375
88972.8,94772,115.32,24.2385
107053,94793,1015.56,24.2406
96102.4,75853.3,124,24.2437
79204,98225.4,69493.3,24.2468
72457.6,79693.6,110.36,24.2489
95329.6,99304.2,130.2,24.2509
90964,74426,81.84,24.2509
73046.4,68705.9,114.08,24.252
69311.2,39300.6,57.04,24.254
65546.4,49658.3,132.68,24.2551
71867.2,72065.1,120.28,24.2551
82951.2,77164,19.84,24.2561
92063.2,84513.4,152.52,24.2592
78006.4,44263,167.4,24.2602
77685.6,54806.8,8665.12,24.2623
79571.2,122926,169.88,24.2644
95872.8,131466,194.68,24.2644
90722.4,112711,198.4,24.2654
83361.6,94001.9,104.16,24.2664
78069.6,65839,70.68,24.2685
92776,89948.4,80.6,24.2706
75258.4,53494.8,58.28,24.2716
84405.6,100756,193.44,24.2737
63745.6,58143.6,66.96,24.2747
87884,81450.6,62,24.2757
80628.8,87100.1,427.8,24.2768
73554.4,68518.7,66.96,24.2768
98207.2,94325.6,152.52,24.2778
81245.6,68663.8,65.72,24.2778
63944,55217.2,4.96,24.2809
103995,102537,262.88,24.2819
69851.2,78401.5,38194.5,24.2861
72471.2,55801.2,114.08,24.2881
87426.4,79110.8,189.72,24.3294
59858.4,37815,54.56,24.3439
80669.6,56412.6,70.68,24.3666
110707,78345.7,124,24.3863
93363.2,69080.4,65.72,24.3904
104994,92510.2,221.96,24.3935
60300.8,59288.1,147.56,24.3966
81380.8,65824.2,128.96,24.3997
92266.4,78835.5,34.72,24.4018
62112.8,31778.7,37.2,24.4038
88115.2,103369,186,24.4059
63053.6,44387,189.72,24.408
76151.2,45701.4,125.24,24.409
73296,58366.8,116.56,24.409
83784.8,84447.7,244.28,24.4111
73896.8,48135.6,218.24,24.4121
81302.4,56902.4,45.88,24.4121
88429.6,89432.5,45.88,24.4142
83398.4,64393.2,86.8,24.4152
83985.6,78671.8,152.52,24.4162
69957.6,73422.9,8.68,24.4173
95251.2,110789,173.6,24.4173
77171.2,54038,66.96,24.4173
69955.2,57326.4,102.92,24.4193
79729.6,72290.8,48.36,24.4214
74949.6,57536,90.52,24.4214
96930.4,146755,355.88,24.4224
67628,54480.6,65.72,24.4235
98466.4,91652.1,110.36,24.4255
83546.4,79022.7,55.8,24.4266
92839.2,92856.2,111.6,24.4266
80858.4,91856.7,126.48,24.4276
73053.6,67531.6,107.88,24.4276
96404.8,72102.3,706.8,24.4276
85143.2,101523,167.4,24.4286
68667.2,90858.5,279,24.4297
82708.8,55105.6,71.92,24.4297
86804.8,74847.6,251.72,24.4307
68784,64049.7,45.88,24.4307
67342.4,67040.6,90.52,24.4317
97964.8,80224.3,60.76,24.4328
96774.4,72770.6,369.52,24.4328
98927.2,79634,106.64,24.4328
91502.4,71752.6,208.32,24.4338
76800.8,68895.6,17.36,24.4338
93149.6,76237.7,527,24.4348
70649.6,70608.1,107.88,24.4348
73113.6,61757,57.04,24.4348
78412.8,81557.3,70.68,24.4359
84620,104966,99.2,24.4369
66068.8,45319.5,52.08,24.4369
73144,59201.3,177.32,24.4369
71968,77212.3,112.84,24.4379
82712,94796.8,45.88,24.4379
78384,83166.8,101.68,24.4379
88184.8,70678.8,107.88,24.439
112810,128765,219.48,24.439
57546.4,55690.9,49.6,24.4441
90835.2,90306.7,84.32,24.4586
69110.4,70253.4,90.52,24.4668
71646.4,59671.3,3346.76,24.4699
89004,81500.2,50.84,24.4751
79240.8,94900.9,1066.4,24.4782
86506.4,69839.3,89.28,24.4854
76048.8,67359.3,60.76,24.4906
68650.4,72253.6,99.2,24.4989
69093.6,97419.4,151.28,24.5009
69348,78808.2,85.56,24.5082
88864,93525.8,66.96,24.5133
95611.2,77212.3,198.4,24.5381
80644,80854.2,158.72,24.5505
92088,77821.2,166.16,24.5526
82664,56582.4,114.08,24.5557
80544.8,54794.4,70.68,24.5578
74612,44395.7,78.12,24.5857
72001.6,66925.3,166.16,24.5888
93993.6,76170.7,53.32,24.6022
73474.4,85067.7,252.96,24.6063
77660.8,47602.4,355.88,24.6073
99899.2,81401,195.92,24.6073
73220.8,62776.2,106.64,24.6084
87767.2,82301.3,128.96,24.6104
74700,52067.6,7.44,24.6115
81489.6,64075.8,171.12,24.6125
90640,98856.5,198.4,24.6156
82933.6,95804.9,153.76,24.6166
68594.4,57986.1,419.12,24.6177
65134.4,68477.8,78.12,24.6197
85240.8,101005,338.52,24.6208
96009.6,114608,151.28,24.6538
76084.8,71646,313.72,24.6559
94687.2,83778.1,288.92,24.658
67114.4,50231.2,85.56,24.6611
90157.6,55548.3,79.36,24.6662
92428,61776.8,91.76,24.6828
67384.8,69991.8,241.8,24.7107
67520,59732,68.2,24.7107
85316,58423.8,83.08,24.72
70352,32195.4,119.04,24.7231
83694.4,53522.1,66.96,24.7251
89103.2,78664.4,40.92,24.7261
78001.6,64124.1,271.56,24.7344
62625.6,36412.6,44.64,24.7716
78566.4,59339,66.96,24.7747
72628,78014.6,124,24.7778
79380,62768.8,91.76,24.784
77316,57056.1,111.6,24.7871
72705.6,65361.6,18.6,24.7902
88216,89308.5,23860.1,24.7912
74131.2,82171.1,54.56,24.7943
88700,67485.8,69.44,24.7954
61286.4,34318.2,55.8,24.7964
80776.8,60131.3,71.92,24.7974
85478.4,65825.4,173.6,24.7985
71503.2,102795,208.32,24.7995
80715.2,73148.8,96.72,24.8036
96092,89198.2,78.12,24.8088
79228,62277.8,71.92,24.8109
59664,54891.1,102.92,24.8129
93981.6,98994.2,491.04,24.8171
75048,88746.8,218.24,24.8171
76872,49662,143.84,24.8202
91917.6,82453.8,301.32,24.8212
96869.6,105906,116.56,24.8264
77960.8,72186.6,100.44,24.8284
76616,59624.2,353.4,24.8284
101027,99838.6,172.36,24.8305
81282.4,72027.9,157.48,24.8305
79878.4,77784,130.2,24.8388
93745.6,146800,395.56,24.8388
100815,102957,106.64,24.8408
87695.2,81512.6,4074.64,24.847
74503.2,48735.7,415.4,24.8512
75070.4,55281.7,27.28,24.8553
96285.6,75537.1,114.08,24.8821
88292.8,95610.2,116.56,24.8852
62756,61667.7,192.2,24.8873
116646,116863,236.84,24.8894
57911.2,57491.4,88.04,24.8925
86936,63814.1,14.88,24.8976
64676.8,78914.8,429.04,24.8997
91020.8,80523.1,100.44,24.9007
81702.4,87515.5,86.8,24.9028
91509.6,61862.4,167.4,24.9049
91408,139206,174.84,24.908
84858.4,59885.8,133.92,24.9111
64909.6,69166,66.96,24.9142
85988,70341.5,79.36,24.9162
61807.2,69947.2,50.84,24.9204
70500,78384.1,159.96,24.9307
71607.2,66873.2,290.16,24.9421
84774.4,63936.9,115.32,24.9452
87204,71753.8,193.44,24.9472
93717.6,78561.4,209.56,24.9483
111955,107349,122.76,24.9514
74568.8,45330.7,26.04,24.9534
90083.2,95508.5,68.2,24.9555
87805.6,93155,147.56,24.9565
88002.4,118126,482.36,24.9576
79550.4,41833.9,89.28,24.9596
105270,74315.7,159.96,24.9607
93894.4,149475,626.2,24.9617
94526.4,83930.6,100.44,24.9824
77332.8,66686,18.6,24.9875
65666.4,52655.4,57.04,24.9958
78434.4,80583.9,91.76,25.0041
71932.8,53174.9,3202.92,25.0144
92441.6,113712,125.24,25.0175
97594.4,85013.2,18957.1,25.0175
72012,66217.2,85.56,25.0206
77309.6,67169.6,181.04,25.0216
64304,36764.8,21.08,25.064
65128.8,40526.9,17.36,25.0681
71587.2,86233.3,161.2,25.0722
72597.6,42824.6,48.36,25.0733
106489,111190,345.96,25.0743
87929.6,70629.2,35.96,25.0774
86893.6,76407.6,107.88,25.0795
85194.4,78081.6,626.2,25.0815
83058.4,90508.8,153.76,25.0826
75144.8,60581.4,127.72,25.0836
96074.4,91955.9,127.72,25.0846
65475.2,54726.2,442.68,25.0867
89338.4,78023.3,112.84,25.0867
77869.6,58741.3,54.56,25.0888
75382.4,67660.6,58.28,25.0888
91178.4,97061,296.36,25.0919
71938.4,56356.8,288.92,25.095
87906.4,98731.3,106.64,25.095
78502.4,128127,69.44,25.096
69696,78655.7,71.92,25.096
78417.6,86946.3,49.6,25.0981
85984.8,117336,162.44,25.0991
85005.6,77301.6,172.36,25.1001
77296,68568.3,178.56,25.1012
76060,76916,3630.72,25.1022
96216.8,102123,109.12,25.1053
78185.6,83810.4,500.96,25.1105
79035.2,50535,141.36,25.1136
91031.2,103288,143.84,25.1156
76989.6,62715.5,93,25.1198
95335.2,95814.8,228.16,25.1208
75213.6,87262.5,127.72,25.1218
80523.2,105185,302.56,25.1229
90439.2,80918.7,50.84,25.126
97675.2,93794.8,155,25.128
73053.6,54799.3,101.68,25.1487
103642,80627.3,354.64,25.1528
85946.4,55189.9,148.8,25.1941
88789.6,94504.1,200.88,25.1962
59947.2,46729.4,45.88,25.1993
84954.4,61752,64.48,25.2024
97471.2,140570,132.68,25.2055
75281.6,48982.5,55.8,25.2096
72693.6,63951.8,130.2,25.2117
72425.6,83925.7,1273.48,25.2127
79245.6,78568.9,8882.12,25.2127
78268.8,82897.7,97.96,25.2148
